,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
158,0.0,469.55999999999995,0.0,0.0,369.0,100.56,-5.684341886080802e-14
159,0.0,534.0,0.0,0.0,394.0,140.0,0.0
160,0.0,555.24,0.0,0.0,422.0,133.24,0.0
161,0.0,534.91,0.0,0.0,429.0,105.91,-2.842170943040401e-14
162,0.0,506.26,0.0,0.0,430.0,76.26,-1.4210854715202004e-14
163,0.0,512.24,0.0,0.0,426.0,86.24,1.4210854715202004e-14
164,0.0,496.45999999999987,0.0,0.0,422.0,74.46,-1.2789769243681803e-13
165,0.0,497.51,0.0,0.0,405.0,92.51,-1.4210854715202004e-14
166,0.0,458.88,0.0,0.0,384.0,74.88,0.0
167,0.0,481.24000000000007,0.0,0.0,355.0,126.24,7.105427357601002e-14
168,0.0,455.15,0.0,0.0,325.0,130.15,-2.842170943040401e-14
169,0.0,420.14,0.0,0.0,303.0,117.14,-1.4210854715202004e-14
170,0.0,413.38,0.0,0.0,290.0,123.38,0.0
171,0.0,427.86,0.0,0.0,286.0,141.86,0.0
172,0.0,448.61,0.0,0.0,288.0,160.61,0.0
173,0.0,469.56000000000006,0.0,0.0,304.0,165.56,5.684341886080802e-14
174,0.2934209757522641,501.8965790242477,0.0,0.0,333.0,169.19,0.0
175,296.43020412724434,314.9997958727558,0.0,0.0,373.0,238.43,5.684341886080802e-14
176,289.44387919733794,314.53612080266214,0.0,0.0,403.0,200.98,2.842170943040401e-14
177,230.45067864961402,337.109321350386,0.0,0.0,413.0,154.56,-5.684341886080802e-14
178,232.56409372846315,339.3859062715369,0.0,0.0,409.0,162.95,5.684341886080802e-14
179,229.6131299161552,334.53687008384475,0.0,0.0,402.0,162.15,-2.842170943040401e-14
180,130.01070137382501,385.189298626175,0.0,0.0,394.0,121.2,4.263256414560601e-14
181,132.10461047670836,383.7653895232916,0.0,0.0,393.0,122.87,0.0
182,136.19637675408535,399.18362324591465,0.0,0.0,402.0,133.38,0.0
183,159.67371605337937,463.70628394662066,0.0,0.0,430.0,193.38,0.0
184,209.44664664010972,428.81335335989024,0.0,0.0,453.0,185.26,0.0
185,224.37385372491931,421.7361462750807,0.0,0.0,458.0,188.11,0.0
186,215.3777128231056,409.6422871768944,0.0,0.0,456.0,169.02,-2.842170943040401e-14
187,0.0,558.5699999999999,0.0,0.0,449.0,109.57,-5.684341886080802e-14
188,0.0,524.73,0.0,0.0,440.0,84.73,1.4210854715202004e-14
189,0.0,506.0799999999999,0.0,0.0,424.0,82.08,-7.105427357601002e-14
190,0.0,483.88999999999993,0.0,0.0,410.0,73.89,-7.105427357601002e-14
191,0.0,469.15000000000003,0.0,0.0,378.0,91.15,2.842170943040401e-14
192,0.0,427.7099999999999,0.0,0.0,338.0,89.71,-7.105427357601002e-14
193,0.0,415.06,0.0,0.0,311.0,104.06,0.0
194,0.0,397.85,0.0,0.0,294.0,103.85,2.842170943040401e-14
195,0.0,389.23,0.0,0.0,289.0,100.23,1.4210854715202004e-14
196,0.0,404.09999999999997,0.0,0.0,297.0,107.1,-2.842170943040401e-14
197,0.0,517.16,0.0,0.0,329.0,188.16,-2.842170943040401e-14
198,1.4510036531436261,519.0089963468564,0.0,0.0,372.0,148.46,2.842170943040401e-14
199,295.19041771514844,291.1295822848515,0.0,0.0,415.0,171.32,-5.684341886080802e-14
200,299.5833469974829,293.1466530025171,0.0,0.0,440.0,152.73,2.842170943040401e-14
