,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
7535,329.0,2478.0,42.0,4036.0,43959.0,479.0,0.0,7848.0,0.0,0.0,0.0,0.0,0.0,0.0,51510.69,883.26,1060.4,1472.83,567.82,1916.0,1760.0,-1.8189894035458565e-12
7536,329.0,2263.0,43.0,3726.0,43679.0,484.0,0.0,7756.0,0.0,0.0,0.0,0.0,0.0,0.0,49148.03999999999,1074.73,966.58,2097.23,1503.42,1819.0,1671.0,7.275957614183426e-12
7537,328.0,2247.0,43.0,3669.0,43746.0,490.0,0.0,7531.0,0.0,0.0,0.0,0.0,0.0,0.0,47276.49999999999,1502.36,909.37,2516.81,2425.96,1818.0,1605.0,7.275957614183426e-12
7538,328.0,2249.0,42.0,3761.0,43193.0,490.0,0.0,7755.0,0.0,0.0,0.0,0.0,0.0,0.0,44681.99,2024.21,1388.99,3368.13,2852.68,1717.0,1785.0,1.8189894035458565e-12
7539,328.0,2238.0,43.0,3620.0,42928.0,490.0,0.0,7869.0,0.0,0.0,0.0,0.0,0.0,0.0,43312.3,2126.01,1840.46,3752.71,2860.52,1717.0,1907.0,-3.637978807091713e-12
7540,328.0,2135.0,42.0,3322.0,43316.0,493.0,0.0,7848.0,0.0,0.0,0.0,0.0,0.0,0.0,43687.83,1909.71,2052.33,3507.28,2889.85,1717.0,1720.0,-1.8189894035458565e-12
7541,328.0,2133.0,40.0,3306.0,42903.0,489.0,0.0,7858.0,0.0,0.0,0.0,0.0,0.0,0.0,44947.05,1330.51,1639.14,2774.79,3152.51,1717.0,1496.0,-3.637978807091713e-12
7542,329.0,2126.0,41.0,3470.0,42689.0,488.0,112.0,7929.0,0.0,0.0,0.0,0.0,0.0,0.0,45913.45,1032.56,1517.67,2439.52,3097.8,1717.0,1466.0,3.637978807091713e-12
7543,328.0,2244.0,41.0,3653.0,42585.0,485.0,320.0,7755.0,0.0,0.0,0.0,0.0,0.0,0.0,47207.5,708.43,1205.79,1887.07,3169.21,1913.0,1320.0,0.0
7544,330.1028448789794,2543.2008811255514,42.26926672230834,3888.772538452367,43303.85734589245,490.1222117562895,1154.353545963992,7332.711365208061,0.0,0.0,0.0,0.0,0.0,0.0,49320.0,391.37,1163.03,1640.2,3097.79,2019.0,1454.0,-7.275957614183426e-12
7545,333.9686923374678,2570.2392978676853,42.63430114946398,3946.7181635503794,43496.12309412814,491.3095656271563,2141.8660815564044,7293.5108037833015,0.0,0.0,0.0,0.0,0.0,0.0,50421.0,535.57,1175.86,1470.89,3135.05,2020.0,1558.0,-3.637978807091713e-12
7546,333.25474299452827,2706.555237937324,42.543158680152544,4015.2638335267784,43649.28080583651,491.27218952080915,2607.287867683635,7244.492163820262,0.0,0.0,0.0,0.0,0.0,0.0,51873.0,789.49,607.03,1222.57,3113.86,2019.0,1465.0,3.637978807091713e-12
7547,333.0160559072597,2549.749072432788,43.52489484502179,4513.430374743074,44142.341027706985,492.94473929129333,2569.993209570008,6912.3606255035775,0.0,0.0,0.0,0.0,0.0,0.0,53651.0,512.34,235.64,570.73,3127.65,2019.0,1441.0,0.0
7548,329.0,2479.0,42.0,4774.0,43263.0,487.0,2488.0,6530.0,0.0,0.0,0.0,0.0,0.0,0.0,51226.75,807.83,753.38,880.08,3134.96,2020.0,1569.0,0.0
7549,329.0,2476.0,42.0,4447.0,43279.0,490.0,2077.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,49150.22,1134.66,937.79,1392.52,3087.81,2019.0,1548.0,0.0
7550,329.0,2544.0,194.0,4163.0,43488.0,489.0,1299.0,5588.0,0.0,0.0,0.0,0.0,0.0,0.0,47958.51,1328.84,905.04,1691.66,2698.95,2019.0,1492.0,-1.8189894035458565e-12
7551,330.0,2690.0,463.0,3921.0,43505.0,487.0,476.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,47823.15,1090.33,661.97,1888.41,2619.14,2020.0,1325.0,-1.8189894035458565e-12
