,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_offshore,wind_onshore,AT -> DE,CH -> DE,CZ -> DE,DK -> DE,FR -> DE,NL -> DE,PL -> DE,SE -> DE,demand,DE -> AT,DE -> CH,DE -> CZ,DE -> DK,DE -> FR,DE -> NL,DE -> PL,DE -> SE,mismatch
319,5247.4074957072835,5066.835261669963,2950.7881837595664,2655.60123829736,17372.77894777023,10079.60698021498,1033.6949445489724,225.98561026227534,240.0421314747614,3716.3279544088055,14281.425551885803,0.0,0.0,130.71000000000004,0.0,0.0,0.0,0.0,0.0,51245.7143,1787.2,4121.82,0.0,2048.07,178.0,2478.66,942.54,199.2,3.637978807091713e-12
320,5279.027098434904,5487.968183345129,3067.733949801689,3789.2336336323096,17810.0510189622,10170.642601932099,1043.6171897338843,227.44107680331783,1912.028573892007,3754.4101194806053,13582.258753981865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54774.1122,2109.9,3853.09,359.76,978.31,247.0,2656.04,1130.3,15.9,2.000888343900442e-11
321,5331.619944776,5520.105992027747,3447.8617298448066,3149.149923966308,18060.490550993334,10282.961022289706,1054.8605100580178,230.37183552991195,4636.095407841194,3823.731566762031,13427.701915910944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57350.5204,2173.0,3500.67,763.3500000000001,541.96,395.0,2887.72,1350.33,2.4,0.0
322,5307.490727630027,5431.073347086485,3465.781602278911,2564.6127665964173,17927.135381683784,10014.566781971596,1045.5308336316311,228.57316341946748,7040.92835451929,3648.421402714562,12863.528938467829,0.0,0.0,0.0,1152.22,0.0,0.0,0.0,0.0,59777.1633,1954.6,3043.22,817.52,0.0,537.0,3158.26,1399.5,2.6,-3.637978807091713e-12
323,5285.60161331019,5517.959613566636,3294.2718354114863,2521.192881287235,18063.120057318883,9772.065431345873,1040.1820759143718,226.92907501680972,7941.431840540413,3633.0367703648103,12141.248405923283,0.0,0.0,0.0,674.82,0.0,0.0,0.0,0.0,59408.4796,1872.3,2716.74,819.3299999999999,0.0,635.0,3390.81,1266.6,2.6,-3.637978807091713e-12
324,5299.615157076536,5374.502203121648,3354.722598919429,2250.952659384955,18167.163242740964,9823.22686600445,1041.9067275841644,226.83177715113578,7210.8628104887375,3538.1415957545582,11508.728061773416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57188.6837,1758.8,3050.84,783.8000000000002,91.54999999999998,466.0,3233.48,1221.0,2.5,-7.275957614183426e-12
325,5294.402082844356,5362.69596720537,3303.0391372700146,2287.3031111387368,18115.223834236698,10118.335184535057,1041.752743983093,226.5622512928891,4950.7646012182995,3325.803765390353,11373.641820885132,0.0,0.0,0.0,977.25,0.0,0.0,0.0,0.0,55989.2245,1880.0,2966.21,824.38,0.0,289.0,3140.01,1285.35,2.6,1.8189894035458565e-12
326,5378.917738002602,5565.571343934515,3681.4678864100274,2769.061142119323,18333.775952065207,10248.380928049864,1058.435741872731,229.47413905746967,2092.7163112130966,3077.588573100897,11681.221844174257,0.0,0.0,0.0,1509.13,0.0,0.0,0.0,357.8,55422.0816,1937.0,3301.15,949.83,0.0,115.0,2949.49,1308.99,0.0,-1.4551915228366852e-11
327,5356.734422564299,5739.904135692498,4361.148159393596,4305.47392757155,18268.789598861535,10184.017817016986,1054.5354498058107,229.24683691430667,209.59710803593754,3216.0056264264167,12566.001617717067,0.0,0.0,0.0,1887.33,54.0,0.0,0.0,433.0,57232.2347,2025.8,3073.28,1306.5300000000002,0.0,0.0,2979.91,1248.03,0.0,1.8189894035458565e-12
328,5310.638211096401,6025.490284245205,4764.2407050340225,6558.929746685551,18065.67248305059,10007.929024083254,1038.8031636996213,225.6859264170695,0.0,3820.4631945626406,14326.197061125651,0.0,0.0,0.0,1910.63,0.0,0.0,0.0,323.8,62635.4898,1722.8,2685.61,914.65,0.0,109.0,3278.45,1032.48,0.0,0.0
329,5317.931048830546,6021.298198929832,4814.445500525989,6055.872313834867,18036.88356951994,9801.761575577148,1035.0625649694562,225.8121879735035,0.0,4048.4127671613282,15920.299472677389,0.0,0.0,0.0,1820.35,0.0,0.0,0.0,505.3,64414.4592,1629.1,2629.31,703.41,0.0,779.0,2553.96,894.19,0.0,1.8189894035458565e-12
330,5339.42874012445,5900.616920373351,4877.0183633623,5200.488533022208,18126.269675002684,9824.592300643708,1037.7096717948718,226.86330690912993,0.0,3414.889777684798,16875.8078110825,0.0,0.0,0.0,1440.02,0.0,0.0,0.0,606.8,62849.2551,1763.3,3475.8,775.33,0.0,882.0,2245.71,879.11,0.0,7.275957614183426e-12
331,5340.18672619643,5909.0350771161475,4512.572426777723,3147.7731203484577,18297.045421713305,9896.43273077989,1051.4413856731062,228.19444403497317,0.0,2851.884630714593,17323.12463664538,0.0,0.0,0.0,1406.83,0.0,0.0,0.0,611.0,60237.5306,1852.4,3506.5,869.9,0.0,828.0,2134.29,1146.9,0.0,5.4569682106375694e-12
