,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,CH -> AT,CZ -> AT,DE -> AT,HU -> AT,IT -> AT,SI -> AT,demand,AT -> CH,AT -> CZ,AT -> DE,AT -> HU,AT -> IT,AT -> SI,mismatch
1997,312.00000091084166,603.0000021962562,152.000000400029,2503.8599489867215,122.0000003152491,0.0,44.00000010857159,1251.00001013363,0.0,1269.7000290639685,1541.5000127125006,337.6300007774762,0.0,398.34000047294427,7232.000003476776,1121.0300021892222,0.0,0.0,0.0,182.00000041218982,0.0,0.0
1998,312.0000009071691,569.0000019972008,152.0000003992976,2347.453488625474,122.00000031479229,0.0,143.0000003736266,1163.0000078310984,0.0,1355.7000492112136,2262.966455698902,199.70000046769778,0.0,251.55000037456614,7589.000003535016,1132.3700023055958,0.0,0.0,0.0,157.00000036042638,0.0,1.3642420526593924e-12
1999,312.0000007194681,482.0000010867957,152.00000035816885,1981.0000037352238,122.00000028866027,0.0,264.0000006127112,1086.000002269566,0.0,1546.7000036630661,3214.2000044210545,103.320000228631,0.0,272.38000036042143,8339.860011564868,1044.7400057921038,0.0,0.0,0.0,151.00000038679497,0.0,6.821210263296962e-13
2000,312.0000007209888,438.00000099619797,152.00000035854526,1948.0000037265936,122.00000028890473,0.0,352.0000008093072,1251.0000025825957,0.0,1445.0000034492784,3235.3000046678703,22.150000052308116,0.0,227.03000032930842,8453.110013214955,900.3700043794718,0.0,0.0,0.0,151.0000003874726,0.0,0.0
2001,312.0000007214689,426.0000009712322,152.0000003586639,1854.0000035941482,122.00000028898171,0.0,425.0000009690719,1409.0000028650986,0.0,1326.400003186366,3441.10000499264,0.0,0.0,193.00000029369644,8412.330012203709,1026.9500054714558,0.0,0.0,68.22000017418841,153.0000003920147,0.0,-2.2737367544323206e-13
2002,312.0000007189265,405.0000009215701,152.00000035803453,1752.000003376237,122.00000028857302,0.0,509.000001142272,1524.0000030149868,0.0,1241.0000029510725,3401.100004945009,0.0,0.0,199.4000003028754,8377.010011775057,1044.330005744708,0.0,0.0,59.16000015007178,137.00000034972035,0.0,-4.547473508864641e-13
2003,312.0000007165012,412.0000009325061,152.000000357432,1718.0000032723565,122.00000028818147,0.0,541.0000012021202,1441.0000028401705,0.0,1232.0000028816391,3286.500004759318,44.40000010294345,0.0,236.13000032959803,8352.58001144883,1023.4500059264099,0.0,0.0,0.0,121.00000030752743,0.0,-1.5916157281026244e-12
2004,312.00000071540285,415.00000093700504,152.00000035715843,1743.000003286637,122.00000028800362,0.0,526.0000011683445,1344.0000026663206,0.0,1233.7000028850139,3182.0000045605507,101.59000022428548,0.0,239.22000031278978,8138.72001100441,1058.7900059477738,0.0,0.0,0.0,173.00000044932878,0.0,1.1368683772161603e-12
2005,312.00000071543195,456.0000010233983,154.00000036175334,1792.0000033592726,122.00000028800831,0.0,472.00000105681033,1193.0000024147075,0.0,1043.8000024681467,2814.7000041601477,24.960000058740796,0.0,348.98000038050264,7731.390012255336,833.0500035934248,0.0,0.0,0.0,169.0000004381589,0.0,9.094947017729282e-13
2006,309.00000071147093,705.0000015382093,152.00000035782386,1928.0000036209715,122.00000028843615,0.0,385.0000008771521,998.0000020962425,0.0,1182.000002807566,2000.5000033327499,154.91000032514262,0.0,344.40000037552846,7169.510011797733,919.3000040334592,0.0,0.0,0.0,192.00000050010078,0.0,1.1368683772161603e-12
2007,312.00000095329364,794.0000041596376,152.00000040798193,3254.1497756154204,122.00000032016429,0.0,245.00000070758549,794.0000041596376,0.0,1202.5001704465901,1550.0000480389974,104.64000024989176,0.0,239.69000037499376,7353.000002954863,1225.980002056146,0.0,0.0,0.0,191.00000042318544,0.0,-2.2737367544323206e-13
2008,312.00000085634105,936.0000035722195,152.00000038913691,3441.28997393233,122.0000003084435,0.0,103.00000025836908,632.0000020266568,0.0,1496.2000173915571,1701.8000086644054,0.0,0.0,79.30000016735978,7753.000004643635,1057.6100025359826,0.0,0.0,11.980000028932812,153.00000035826946,0.0,-6.821210263296962e-13
2009,312.0000008626218,976.000003951881,152.00000039041984,3814.649986300457,122.00000030924795,0.0,17.000000041198508,477.00000143164885,0.0,1772.2000062866377,1511.300007362453,52.140000123413735,0.0,58.510000127648304,8120.000004493169,991.800002339209,0.0,0.0,0.0,153.00000035524846,0.0,0.0
2010,312.0000008607976,1007.0000041237565,152.00000039004934,3552.969962306778,122.00000030901582,0.0,0.0,419.0000012171772,0.0,1633.600030368217,1473.200006880056,174.5000003923387,0.0,111.3600002298044,7860.000004525845,939.6300021854054,0.0,0.0,0.0,158.00000036674078,0.0,-2.2737367544323206e-13
2011,312.0000008881125,994.0000047144916,152.00000039555854,3250.2099137253354,122.00000031246317,0.0,0.0,454.0000014097083,0.0,1529.0000761133886,1371.3000077407517,371.48000079671186,0.0,172.29000030845592,7579.000003862633,973.2800021409128,0.0,0.0,0.0,176.00000040143104,0.0,2.0463630789890885e-12
2012,312.0000008763893,993.0000043919391,152.00000039322012,3147.5199861286746,122.00000031100272,0.0,0.0,457.0000013918976,0.0,1460.7000055683734,1209.7000053852382,601.6800011783597,0.0,313.5000004065568,7556.000004117648,1042.100001519885,0.0,0.0,0.0,171.00000039411918,0.0,-1.3642420526593924e-12
2013,312.00000071930464,931.000001981581,152.0000003581287,2334.000004231441,122.00000028863424,0.0,0.0,444.0000010057884,0.0,1552.3000024228024,1501.000002713356,701.3500010125426,0.0,518.9600004208583,7344.610012220268,1049.0000024893698,0.0,0.0,0.0,175.00000044480103,0.0,-9.094947017729282e-13
2014,312.0000009086899,886.0000042122947,152.00000039956697,2124.099939798189,122.00000031495624,0.0,0.0,452.0000014538561,0.0,1327.7000467004466,1365.0000094483155,769.1100015577912,0.0,565.0800005068508,6935.000003533418,977.9900013979536,0.0,0.0,0.0,162.0000003695855,0.0,0.0
2015,312.00000071620826,863.0000018321252,152.00000035735889,1938.0000035883297,122.00000028813392,0.0,0.0,469.0000010522339,0.0,1177.4000027913885,1319.4000024379159,880.080001131194,0.0,773.6400004214071,7015.940010828236,833.5800033866711,0.0,0.0,0.0,157.00000040138872,0.0,0.0
2016,312.00000071419447,860.0000018134537,152.00000035685693,1955.0000035617445,122.00000028780752,0.0,0.0,454.0000010167015,0.0,1061.000002519115,1256.400002337837,936.1900011696277,0.0,895.5000004296633,7216.110011582921,636.9800022539603,0.0,0.0,0.0,151.00000037012032,0.0,-1.4779288903810084e-12
2017,312.00000071316106,864.0000018141374,152.00000035659875,1935.0000035088983,122.00000028763957,0.0,0.0,398.0000008973468,0.0,1209.4000028602181,1269.200002340177,971.6700011916007,0.0,875.4900004381824,7431.740012751942,499.0200012179906,0.0,0.0,0.0,178.00000043802652,0.0,3.410605131648481e-13
2018,312.00000071722314,876.0000018632578,151.0000003553108,1952.0000036340607,122.00000028829805,0.0,0.0,287.000000662124,0.0,1437.6000034308997,1485.9000026851345,737.6800010763853,0.0,758.8100004358427,7324.560013217279,616.4300014921288,0.0,0.0,0.0,179.00000043912834,0.0,5.684341886080801e-13
