,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
3377,317.45,12351.58,244.16,318.1,232.68,0.0,0.0,138.5,12862.140000000001,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3378,320.66,11779.56,243.26,290.66,296.09,0.0,0.0,219.42,12409.320000000002,0.0,34.33,706.0,0.0,-1.9326762412674725e-12
3379,319.72,11625.39,244.3,280.07,417.71,0.0,0.0,531.42,12678.279999999997,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3380,318.92,11158.8,242.87,260.15,863.9,0.0,0.0,1040.07,13144.38,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3381,319.73,9923.11,240.41,255.23,954.79,0.0,0.0,1084.73,12037.67,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3382,319.45,9188.23,238.66,238.16,1058.7,0.0,0.0,1400.07,11702.94,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3383,318.74,8474.41,234.42,237.83,1033.53,0.0,0.0,1320.16,10878.76,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3384,317.74,8528.19,233.76,179.46,574.2,0.0,0.0,1733.14,10826.16,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3385,319.82,8570.73,232.3,161.85,68.68,0.0,0.0,1848.66,10461.71,0.0,34.33,706.0,0.0,-1.1368683772161603e-13
3386,318.78,9002.51,230.75,131.92,0.0,0.0,0.0,888.15,9532.460000000001,299.32,34.33,706.0,0.0,-4.547473508864641e-13
3387,320.1,10694.44,227.37,127.65,0.0,0.0,0.0,0.0,9122.300000000001,835.07,34.33,706.0,671.86,0.0
3388,318.46,14004.57,225.36,106.09,0.0,0.0,0.0,0.0,11962.84,1043.34,34.33,706.0,907.97,-4.547473508864641e-13
3389,320.79,15590.94,226.03,121.45,0.0,0.0,0.0,0.0,13302.820000000003,803.8,34.33,706.0,1412.26,-9.094947017729282e-13
3390,320.58,16359.26,230.45,91.76,0.0,0.0,0.0,0.0,13838.39,890.04,34.33,706.0,1533.29,0.0
3391,315.82,16514.21,228.45,60.81,0.0,0.0,0.0,0.0,13923.82,1052.85,34.33,706.0,1402.29,1.3642420526593924e-12
3392,321.26,16345.97,229.29,93.81,0.0,0.0,0.0,0.0,13761.510000000002,1058.71,34.33,706.0,1429.78,0.0
3393,320.21,16273.82,225.08,104.16,0.0,0.0,0.0,0.0,13733.95,1058.42,34.33,706.0,1390.57,0.0
3394,319.24,16224.0,237.15,97.91,0.0,0.0,0.0,0.0,13601.070000000003,1046.99,31.29,706.0,1492.95,-4.547473508864641e-13
