,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> GB,NL -> GB,demand,GB -> FR,GB -> NL,mismatch
163,698.0,20532.0,5389.0,930.0,7266.0,91.0,0.0,2957.0,2575.0,2014.0,1016.01,43468.01,0.0,0.0,0.0
164,693.0,19279.0,4007.0,804.0,7272.0,91.0,0.0,2916.0,2804.0,2013.0,1022.59,40901.59,0.0,0.0,0.0
165,698.0,17206.0,2575.0,629.0,7286.0,91.0,0.0,2935.0,3021.0,2012.0,1022.71,37475.71,0.0,0.0,0.0
166,696.0,14109.0,1379.0,651.0,7302.0,91.0,0.0,2974.0,3174.0,2013.0,1022.75,33411.75,0.0,0.0,0.0
167,696.0,10531.0,1008.0,263.0,7330.0,91.0,0.0,3015.0,3285.0,2014.0,1022.88,29255.88,0.0,0.0,0.0
168,692.0,10618.0,976.0,258.0,7368.0,91.0,0.0,3102.0,3216.0,1814.0,923.65,29058.65,0.0,0.0,0.0
169,698.0,10545.0,993.0,230.0,7390.0,91.0,0.0,3203.0,3470.0,1818.0,922.34,29360.34,0.0,0.0,0.0
170,696.0,9525.0,994.0,214.0,7422.0,91.0,0.0,3215.0,3767.0,1818.0,922.56,28664.56,0.0,0.0,0.0
171,688.0,9016.0,1014.0,220.0,7436.0,91.0,0.0,3305.0,3731.0,1818.0,922.48,28241.48,0.0,0.0,0.0
172,698.0,8620.0,1015.0,208.0,7471.0,91.0,0.0,3283.0,3916.0,1818.0,922.37,28042.37,0.0,0.0,0.0
173,686.0,9129.0,1048.0,216.0,7462.0,91.0,0.0,3329.0,3942.0,1811.0,922.84,28636.84,0.0,0.0,0.0
174,686.0,12728.0,1212.0,254.0,7480.0,91.0,0.0,3291.0,3928.0,2013.0,1022.61,32705.61,0.0,0.0,0.0
175,683.0,18512.0,2012.0,692.0,7494.0,91.0,0.0,3215.0,4265.0,2014.0,1022.83,40000.83,0.0,0.0,0.0
176,682.0,21280.0,2817.0,732.0,7498.0,91.0,30.0,3091.0,4293.0,2013.0,1026.06,43553.06,0.0,0.0,0.0
177,690.0,21940.0,3233.0,1176.0,7500.0,91.0,496.0,3184.0,4464.0,2013.0,762.87,45549.87,0.0,0.0,0.0
178,688.0,22410.0,3420.0,1102.0,7512.0,96.0,1090.0,3175.0,4250.0,2012.0,819.23,46574.23,0.0,0.0,0.0
179,687.0,23092.0,3420.0,864.0,7554.0,91.0,1255.0,3129.0,4262.0,2014.0,1039.24,47407.24,0.0,0.0,0.0
180,684.0,23155.0,3787.0,1096.0,7585.0,91.0,1130.0,2998.0,4328.0,2014.0,1037.3,47905.3,0.0,0.0,0.0
181,681.0,23042.0,4021.0,1255.0,7602.0,91.0,1050.0,2700.0,4382.0,2014.0,1016.57,47854.57,0.0,0.0,0.0
182,684.0,23135.0,4301.0,804.0,7598.0,91.0,379.0,2487.0,4512.0,2014.0,1033.17,47038.17,0.0,0.0,0.0
183,681.0,22827.0,4859.0,1084.0,7601.0,91.0,48.0,1208.0,3587.0,2015.0,632.99,44633.99,0.0,0.0,0.0
184,684.0,22899.0,6046.0,1164.0,7626.0,91.0,0.0,2411.0,5360.0,2016.0,476.72,48773.72,0.0,0.0,0.0
