,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
2054,87.0,432.0,571.0,94.0,14.0,0.0,435.5,762.5,0.0
2055,89.0,440.0,562.0,95.0,13.0,0.0,333.0,866.0,0.0
2056,91.0,473.0,572.0,95.0,10.0,0.0,440.5,800.5,0.0
2057,93.0,499.0,506.0,97.0,6.0,0.0,489.5,711.5,0.0
2058,95.0,520.0,306.0,98.0,3.0,0.0,574.0,448.0,0.0
2059,96.0,454.0,63.0,99.0,5.0,0.0,328.0,389.0,0.0
2060,95.0,429.0,3.0,98.0,6.0,0.0,279.5,351.5,0.0
2061,92.0,419.0,0.0,94.0,2.0,0.0,317.0,290.0,0.0
2062,93.0,493.0,39.0,94.0,1.0,0.0,359.5,360.5,0.0
2063,94.0,504.0,17.0,93.0,0.0,0.0,324.5,383.5,0.0
2064,94.0,510.0,18.0,93.0,0.0,0.0,336.5,378.5,0.0
2065,96.0,511.0,18.0,93.0,0.0,0.0,408.0,310.0,0.0
2066,96.0,498.0,26.0,93.0,0.0,0.0,305.0,408.0,0.0
2067,96.0,494.0,85.0,93.0,0.0,0.0,464.50000000000006,303.5,-5.684341886080802e-14
2068,96.0,528.0,394.0,93.0,0.0,0.0,543.0,568.0,0.0
2069,96.0,527.0,517.0,93.0,0.0,0.0,474.0,759.0,0.0
2070,95.0,468.0,795.0,93.0,0.0,0.0,652.5,798.5,0.0
2071,93.0,433.0,873.0,93.0,0.0,0.0,703.5,788.5,0.0
2072,91.0,407.0,798.0,93.0,0.0,0.0,579.0,810.0,0.0
2073,89.0,408.0,750.0,93.0,0.0,0.0,565.0,775.0,0.0
2074,87.0,404.0,686.0,93.0,0.0,0.0,488.5,781.5,0.0
2075,86.0,392.0,680.0,93.0,1.0,0.0,491.5,760.5,0.0
2076,86.0,392.0,590.0,93.0,1.0,0.0,473.5,688.5,0.0
2077,86.0,418.0,534.0,94.0,2.0,0.0,463.5,670.5,0.0
2078,86.0,431.0,519.0,94.0,3.0,0.0,456.5,676.5,0.0
