,biomass,gas,hydro,lignite,other_fossil,BG -> RS,HU -> RS,ME -> RS,RO -> RS,demand,RS -> BG,RS -> HU,RS -> ME,RS -> RO,mismatch
5439,10.0,2.0,1267.0,2418.0,15.0,426.0,0.0,0.0,329.65,3991.7199999999993,0.0,327.68,148.25,0.0,2.8421709430404007e-13
5440,10.0,2.0,1116.0,2540.0,15.0,391.08,0.0,0.0,287.52,4004.58,0.0,318.74,38.28,0.0,4.547473508864641e-13
5441,10.0,2.0,1035.0,2629.0,15.0,409.61,0.0,0.0,155.14,3946.1999999999994,0.0,294.28,15.27,0.0,6.821210263296962e-13
5442,10.0,2.0,1336.0,2619.0,15.0,426.9,0.0,0.0,236.2,4279.93,0.0,308.49,56.68,0.0,5.684341886080802e-14
5443,10.0,2.0,1263.0,2601.0,15.0,428.41,0.0,0.0,205.41,4194.639999999999,0.0,262.17,68.01,0.0,2.8421709430404007e-13
5444,10.0,2.0,1109.0,2522.0,15.0,388.85,0.0,0.0,295.73,4064.8,0.0,135.69,142.09,0.0,-2.2737367544323206e-13
5445,10.0,2.0,916.0,2434.0,15.0,403.6,0.0,0.0,414.38,3903.7799999999997,0.0,136.48,154.72,0.0,-1.7053025658242404e-13
5446,10.0,2.0,745.0,2318.0,15.0,434.01,0.0,0.0,519.6,3743.9100000000008,0.0,137.44,162.26,0.0,-6.252776074688882e-13
5447,10.0,2.0,348.0,2315.0,15.0,444.24,0.0,0.0,485.93,3346.01,0.0,130.24,143.92,0.0,-1.1368683772161603e-13
5448,10.0,2.0,297.0,2361.0,15.0,436.62,0.0,0.0,479.13,3338.4,0.0,126.85,135.5,0.0,-1.1368683772161603e-13
5449,10.0,2.0,325.0,2330.0,15.0,447.25,0.0,0.0,487.04,3342.4,0.0,131.55,142.34,0.0,-1.1368683772161603e-13
5450,10.0,2.0,402.0,2275.0,15.0,453.5,0.0,0.0,485.18,3304.0200000000004,0.0,181.02,157.64,0.0,-1.1368683772161603e-13
5451,10.0,2.0,335.0,2319.0,15.0,396.42,0.0,0.0,439.01,3125.480000000001,0.0,229.16,161.79,0.0,-6.252776074688882e-13
5452,10.0,2.0,452.0,2374.0,15.0,402.76,0.0,0.0,378.11,3253.98,0.0,278.36,101.53,0.0,-1.1368683772161603e-13
5453,10.0,2.0,826.0,2388.0,15.0,390.36,0.0,0.0,305.04,3555.82,0.0,234.46,146.12,0.0,-1.1368683772161603e-13
5454,10.0,2.0,1120.0,2329.0,15.0,376.67,0.0,0.0,332.7,3849.9799999999996,0.0,188.61,146.78,0.0,3.410605131648481e-13
5455,10.0,2.0,1208.0,2330.0,15.0,348.15,0.0,0.0,382.94,3985.71,0.0,142.49,167.89,0.0,1.1368683772161603e-13
5456,10.0,2.0,1352.0,2305.0,15.0,367.09,0.0,0.0,365.62,4134.45,0.0,128.14,154.12,0.0,2.2737367544323206e-13
5457,10.0,2.0,1434.0,2309.0,15.0,361.74,0.0,0.0,334.46,4215.22,0.0,118.23,132.75,0.0,-4.547473508864641e-13
5458,10.0,2.0,1507.0,2327.0,15.0,370.51,0.0,0.0,328.62,4302.63,0.0,128.64,128.86,0.0,0.0
5459,10.0,2.0,1505.0,2366.0,15.0,369.42,0.0,0.0,332.66,4342.39,0.0,139.33,118.36,0.0,-3.979039320256561e-13
5460,10.0,2.0,1434.0,2386.0,15.0,379.01,0.0,0.0,287.6,4263.2,0.0,138.67,111.74,0.0,-1.1368683772161603e-13
5461,10.0,2.0,1423.0,2302.0,15.0,407.66,0.0,0.0,275.79,4161.4,0.0,160.87,113.18,0.0,1.7053025658242404e-13
5462,10.0,2.0,1410.0,2290.0,15.0,394.2,0.0,0.0,282.1,4059.41,0.0,196.36,147.53,0.0,3.410605131648481e-13
5463,10.0,2.0,1385.0,2244.0,15.0,352.34,0.0,0.0,257.33,3954.9800000000005,0.0,184.87,125.82,0.0,-3.979039320256561e-13
5464,10.0,2.0,1377.0,2227.0,15.0,335.37,0.0,0.0,214.5,3916.29,0.0,183.29,81.29,0.0,-5.684341886080802e-14
5465,10.0,2.0,1393.0,2261.0,15.0,346.53,0.0,0.0,136.23,3966.08,0.0,151.07,46.61,0.0,2.8421709430404007e-13
5466,10.0,2.0,1553.0,2400.0,15.0,378.37,0.0,0.0,232.15,4328.610000000001,0.0,182.35,79.56,0.0,-1.1368683772161603e-13
5467,10.0,2.0,1411.0,2454.0,15.0,390.11,0.0,0.0,347.53,4298.43,0.0,189.88,141.33,0.0,0.0
5468,10.0,2.0,1215.0,2388.0,15.0,411.65,0.0,0.0,436.9,4119.6,0.0,128.74,230.21,0.0,-2.2737367544323206e-13
5469,10.0,2.0,1030.0,2354.0,15.0,426.47,0.0,0.0,439.08,4015.7500000000005,0.0,99.3,161.5,0.0,-2.8421709430404007e-13
5470,10.0,2.0,690.0,2311.0,15.0,470.1,0.0,0.0,491.8,3735.4500000000007,0.0,103.35,151.1,0.0,-6.252776074688882e-13
5471,10.0,2.0,417.0,2303.0,15.0,481.36,0.0,0.0,515.58,3488.0300000000007,0.0,117.6,138.31,0.0,-5.968558980384842e-13
5472,10.0,2.0,404.0,2357.0,15.0,478.09,0.0,0.0,500.98,3498.2399999999993,0.0,139.34,129.49,0.0,3.410605131648481e-13
5473,10.0,2.0,418.0,2370.0,15.0,470.17,0.0,0.0,510.8,3561.7000000000003,0.0,135.68,98.59,0.0,-2.842170943040401e-14
5474,10.0,2.0,441.0,2318.0,15.0,450.15,0.0,0.0,438.07,3434.45,0.0,133.61,106.16,0.0,4.263256414560601e-13
5475,10.0,2.0,408.0,2296.0,15.0,411.26,0.0,0.0,377.27,3165.1200000000003,0.0,175.92,178.49,0.0,-5.684341886080801e-13
5476,10.0,2.0,630.0,2225.0,15.0,418.17,0.0,0.0,373.07,3288.3999999999996,0.0,248.86,135.98,0.0,1.1368683772161603e-13
5477,10.0,2.0,1022.0,2201.0,15.0,427.09,0.0,0.0,374.2,3595.2,0.0,275.34,180.75,0.0,1.7053025658242404e-13
5478,10.0,2.0,1287.0,2188.0,15.0,400.65,0.0,0.0,380.34,3882.74,0.0,222.0,178.25,0.0,0.0
5479,10.0,2.0,1442.0,2169.0,15.0,380.52,0.0,0.0,398.78,4029.4000000000005,0.0,197.69,190.21,0.0,-3.410605131648481e-13
5480,10.0,2.0,1553.0,2187.0,15.0,403.37,0.0,0.0,347.89,4156.570000000001,0.0,183.39,178.3,0.0,-3.979039320256561e-13
5481,10.0,2.0,1685.0,2197.0,15.0,390.33,0.0,0.0,290.04,4270.099999999999,0.0,175.94,143.33,0.0,4.547473508864641e-13
5482,10.0,2.0,1756.0,2215.0,15.0,395.82,0.0,0.0,273.07,4316.450000000001,0.0,140.87,209.57,0.0,-3.979039320256561e-13
5483,10.0,2.0,1748.0,2250.0,15.0,376.23,0.0,0.0,293.7,4309.860000000001,0.0,175.05,210.02,0.0,-3.410605131648481e-13
5484,10.0,2.0,1647.0,2264.0,15.0,376.81,0.0,0.0,286.36,4221.51,0.0,180.52,199.14,0.0,-1.1368683772161603e-13
5485,10.0,2.0,1515.0,2309.0,15.0,368.65,0.0,0.0,286.56,4125.51,0.0,214.97,165.73,0.0,-1.7053025658242404e-13
5486,10.0,2.0,1447.0,2320.0,15.0,376.59,0.0,0.0,285.1,4007.710000000001,0.0,223.02,224.96,0.0,-4.547473508864641e-13
5487,10.0,2.0,1584.0,2142.0,15.0,378.2,0.0,0.0,271.12,3967.3599999999997,0.0,223.4,211.56,0.0,0.0
5488,10.0,2.0,1541.0,2107.0,15.0,380.5,0.0,0.0,123.27,3834.620000000001,0.0,183.45,160.7,0.0,-3.410605131648481e-13
5489,10.0,2.0,1680.0,2055.0,15.0,414.17,0.0,0.0,45.71,3921.0,0.0,154.53,146.35,0.0,1.1368683772161603e-13
5490,10.0,2.0,1921.0,2065.0,15.0,444.15,0.0,0.0,210.93,4273.44,0.0,177.48,217.16,0.0,3.410605131648481e-13
5491,10.0,2.0,1798.0,2066.0,15.0,418.75,0.0,0.0,314.6,4276.7300000000005,0.0,153.33,194.29,0.0,-1.1368683772161603e-13
