,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,BE -> NL,DE -> NL,GB -> NL,NO -> NL,demand,NL -> BE,NL -> DE,NL -> GB,NL -> NO,mismatch
4571,37.0,5898.0,0.0,521.0,0.0,1092.0,446.0,1677.0,0.0,1087.0,0.0,421.0,8358.080000000002,1794.92,0.0,1026.0,0.0,-1.8189894035458565e-12
4572,36.0,5745.0,0.0,521.0,0.0,1396.0,450.0,1814.0,0.0,944.0,0.0,424.0,8632.34,1798.66,0.0,899.0,0.0,0.0
4573,36.0,5713.0,0.0,521.0,0.0,1539.0,428.0,1829.0,0.0,757.0,0.0,424.0,8863.5,1437.5,0.0,946.0,0.0,0.0
4574,37.0,5568.0,0.0,521.0,0.0,1458.0,360.0,1949.0,0.0,820.0,0.0,424.0,8952.25,1159.75,0.0,1025.0,0.0,0.0
4575,36.0,5518.0,0.0,523.0,0.0,1211.0,309.0,1816.0,0.0,644.0,0.0,398.0,8339.830000000002,1029.17,0.0,1086.0,0.0,-1.8189894035458565e-12
4576,36.0,5747.0,0.0,524.0,0.0,904.0,229.0,1568.0,0.0,515.0,0.0,424.0,8121.03,739.97,0.0,1086.0,0.0,2.2737367544323206e-13
4577,34.0,5766.0,0.0,524.0,0.0,589.0,203.0,1331.0,0.0,228.0,0.0,409.0,7604.16,393.84,0.0,1086.0,0.0,2.2737367544323206e-13
4578,32.0,5823.0,0.0,525.0,0.0,312.0,184.0,1122.0,0.0,181.0,0.0,400.0,7184.219999999999,308.78,0.0,1086.0,0.0,6.821210263296962e-13
4579,37.0,5893.0,0.0,525.0,0.0,113.0,127.0,907.0,0.0,915.0,0.0,392.0,6736.940000000001,1146.06,0.0,1026.0,0.0,-1.3642420526593924e-12
4580,39.0,6054.0,0.0,525.0,0.0,15.0,147.0,734.0,0.0,1632.0,0.0,0.0,6773.110000000001,1170.89,0.0,1025.0,177.0,-9.094947017729282e-13
4581,38.0,4844.0,0.0,525.0,0.0,0.0,155.0,628.0,0.0,2304.0,0.0,0.0,6441.860000000001,709.14,0.0,926.0,417.0,-4.547473508864641e-13
4582,24.0,3841.0,0.0,526.0,0.0,0.0,146.0,598.0,0.0,2608.0,0.0,0.0,5670.08,812.92,0.0,827.0,433.0,0.0
4583,19.0,3530.0,0.0,526.0,0.0,0.0,163.0,490.0,0.0,2061.0,0.0,0.0,5045.030000000001,484.97,0.0,826.0,433.0,-6.821210263296962e-13
4584,21.0,3515.0,0.0,526.0,0.0,0.0,143.0,424.0,0.0,2088.0,0.0,0.0,4958.68,499.32,0.0,826.0,433.0,-2.2737367544323206e-13
4585,21.0,3404.0,0.0,526.0,0.0,0.0,147.0,403.0,0.0,2376.0,0.0,0.0,5023.75,594.25,0.0,826.0,433.0,0.0
4586,22.0,3416.0,0.0,526.0,0.0,0.0,107.0,329.0,0.0,2298.0,0.0,0.0,4837.110000000001,616.89,0.0,825.0,419.0,-4.547473508864641e-13
4587,23.0,3513.0,0.0,526.0,0.0,1.0,89.0,266.0,0.0,1616.0,0.0,27.0,4675.57,535.43,0.0,850.0,0.0,4.547473508864641e-13
4588,22.0,4511.0,0.0,526.0,0.0,51.0,113.0,270.0,0.0,1559.0,0.0,413.0,5734.07,812.93,0.0,918.0,0.0,4.547473508864641e-13
4589,23.0,6003.0,0.0,526.0,0.0,185.0,90.0,238.0,0.0,1453.0,0.0,425.0,7598.459999999999,1021.54,0.0,323.0,0.0,9.094947017729282e-13
4590,23.0,6017.0,0.0,526.0,0.0,383.0,64.0,186.0,0.0,2154.0,0.0,425.0,8210.06,490.94,0.0,1077.0,0.0,4.547473508864641e-13
4591,23.0,5648.0,0.0,526.0,0.0,639.0,87.0,224.0,0.0,1959.0,0.0,424.0,7811.719999999999,631.28,0.0,1087.0,0.0,6.821210263296962e-13
4592,22.0,5839.0,0.0,525.0,0.0,797.0,101.0,275.0,0.0,1968.0,0.0,424.0,7853.569999999999,1010.43,0.0,1087.0,0.0,1.3642420526593924e-12
4593,22.0,5956.0,0.0,525.0,0.0,864.0,167.0,351.0,0.0,1700.0,0.0,424.0,7770.53,1151.47,0.0,1087.0,0.0,0.0
4594,22.0,5949.0,0.0,525.0,0.0,893.0,236.0,385.0,0.0,1661.0,0.0,425.0,7799.150000000001,1269.85,0.0,1027.0,0.0,-4.547473508864641e-13
4595,21.0,5980.0,0.0,526.0,0.0,914.0,170.0,503.0,0.0,1727.0,0.0,425.0,7862.200000000002,1377.8,0.0,1026.0,0.0,-1.8189894035458565e-12
4596,22.0,5807.0,0.0,526.0,0.0,929.0,134.0,776.0,0.0,1595.0,0.0,424.0,7756.93,1430.07,0.0,1026.0,0.0,0.0
4597,21.0,5722.0,0.0,526.0,0.0,910.0,156.0,1145.0,0.0,1560.0,0.0,424.0,8037.989999999998,1552.01,0.0,874.0,0.0,1.8189894035458565e-12
4598,22.0,5543.0,0.0,526.0,0.0,874.0,208.0,1240.0,0.0,1722.0,0.0,424.0,8313.79,1372.21,0.0,873.0,0.0,-9.094947017729282e-13
4599,22.0,5596.0,0.0,526.0,0.0,839.0,266.0,1086.0,0.0,1788.0,0.0,424.0,7887.3499999999985,1574.65,0.0,1085.0,0.0,1.3642420526593924e-12
4600,22.0,5856.0,0.0,526.0,0.0,741.0,335.0,928.0,0.0,1607.0,0.0,424.0,8077.1500000000015,1275.85,0.0,1086.0,0.0,-1.3642420526593924e-12
4601,22.0,5905.0,0.0,526.0,0.0,538.0,381.0,723.0,0.0,1654.0,0.0,424.0,7939.2699999999995,1147.73,0.0,1086.0,0.0,4.547473508864641e-13
4602,22.0,5880.0,0.0,526.0,0.0,298.0,389.0,638.0,0.0,1603.0,0.0,424.0,7547.479999999999,1146.52,0.0,1086.0,0.0,1.3642420526593924e-12
4603,21.0,5887.0,0.0,525.0,0.0,107.0,293.0,552.0,0.0,2312.0,0.0,421.0,7216.179999999999,1875.82,0.0,1026.0,0.0,9.094947017729282e-13
4604,21.0,6003.0,0.0,526.0,0.0,14.0,291.0,493.0,0.0,2903.0,0.0,239.0,7354.349999999998,2110.65,0.0,1025.0,0.0,2.2737367544323206e-12
4605,19.0,5989.0,0.0,526.0,0.0,0.0,269.0,502.0,0.0,2477.0,0.0,0.0,7138.529999999998,1443.47,0.0,1025.0,175.0,1.8189894035458565e-12
4606,22.0,5373.0,0.0,526.0,0.0,0.0,236.0,518.0,0.0,1900.0,0.0,0.0,6247.15,922.85,0.0,976.0,429.0,4.547473508864641e-13
4607,21.0,5064.0,0.0,526.0,0.0,0.0,272.0,475.0,0.0,1502.0,0.0,0.0,5806.709999999999,695.29,0.0,924.0,434.0,9.094947017729282e-13
4608,21.0,5037.0,0.0,526.0,0.0,0.0,296.0,509.0,0.0,1157.0,0.0,0.0,5705.32,483.68,0.0,923.0,434.0,2.2737367544323206e-13
4609,21.0,4950.0,0.0,526.0,0.0,0.0,244.0,555.0,0.0,1206.0,0.0,0.0,5598.98,546.02,0.0,923.0,434.0,4.547473508864641e-13
4610,36.0,4814.0,0.0,526.0,0.0,0.0,213.0,488.0,0.0,988.0,0.0,0.0,5139.3099999999995,583.69,0.0,923.0,419.0,4.547473508864641e-13
4611,40.0,5070.0,0.0,526.0,0.0,1.0,221.0,405.0,0.0,741.0,0.0,39.0,5413.369999999999,849.63,0.0,780.0,0.0,9.094947017729282e-13
4612,40.0,5431.0,0.0,526.0,0.0,50.0,248.0,373.0,0.0,714.0,0.0,414.0,5853.9,1249.1,0.0,693.0,0.0,4.547473508864641e-13
4613,40.0,5911.0,0.0,526.0,0.0,190.0,236.0,411.0,0.0,1517.0,0.0,422.0,6818.83,1411.17,0.0,1023.0,0.0,0.0
4614,39.0,5945.0,0.0,526.0,0.0,419.0,244.0,409.0,0.0,1879.0,0.0,422.0,7179.38,1617.62,0.0,1086.0,0.0,0.0
4615,39.0,6003.0,0.0,526.0,0.0,778.0,203.0,328.0,0.0,1927.0,0.0,424.0,7298.709999999999,1842.29,0.0,1087.0,0.0,9.094947017729282e-13
4616,40.0,5962.0,0.0,526.0,0.0,1176.0,177.0,258.0,0.0,1832.0,0.0,421.0,7298.94,2006.06,0.0,1087.0,0.0,4.547473508864641e-13
4617,37.0,5968.0,0.0,526.0,0.0,1570.0,154.0,264.0,0.0,1770.0,0.0,416.0,7550.419999999998,2067.58,0.0,1087.0,0.0,1.8189894035458565e-12
4618,37.0,5886.0,0.0,526.0,0.0,1903.0,94.0,281.0,0.0,1823.0,0.0,160.0,7752.040000000001,1930.96,0.0,1027.0,0.0,-9.094947017729282e-13
4619,36.0,5913.0,0.0,526.0,0.0,2091.0,67.0,353.0,0.0,2000.0,0.0,0.0,8152.32,1745.68,0.0,1026.0,62.0,0.0
4620,35.0,5773.0,0.0,526.0,0.0,2103.0,92.0,422.0,0.0,2240.0,0.0,0.0,8227.310000000001,1872.69,0.0,1026.0,65.0,-1.3642420526593924e-12
4621,35.0,5745.0,0.0,526.0,0.0,1987.0,128.0,491.0,0.0,2381.0,0.0,0.0,8380.75,1838.25,0.0,1026.0,48.0,0.0
4622,35.0,5822.0,0.0,526.0,0.0,1773.0,178.0,526.0,0.0,2257.0,0.0,407.0,8972.23,1525.77,0.0,1026.0,0.0,4.547473508864641e-13
4623,35.0,5884.0,0.0,526.0,0.0,1471.0,229.0,556.0,0.0,2307.0,0.0,425.0,8610.89,1736.11,0.0,1086.0,0.0,9.094947017729282e-13
4624,35.0,6047.0,0.0,526.0,0.0,1082.0,266.0,591.0,0.0,2375.0,0.0,424.0,8668.27,1590.73,0.0,1087.0,0.0,-4.547473508864641e-13
4625,36.0,5973.0,0.0,526.0,0.0,670.0,311.0,600.0,0.0,1959.0,0.0,424.0,8102.18,1309.82,0.0,1087.0,0.0,0.0
4626,37.0,6144.0,0.0,525.0,0.0,333.0,363.0,514.0,0.0,1910.0,0.0,406.0,7708.23,1437.77,0.0,1086.0,0.0,4.547473508864641e-13
4627,38.0,6145.0,0.0,525.0,0.0,114.0,331.0,487.0,0.0,2953.0,0.0,423.0,7928.369999999999,2061.63,0.0,1026.0,0.0,9.094947017729282e-13
4628,40.0,6117.0,0.0,525.0,0.0,14.0,267.0,417.0,0.0,3234.0,0.0,386.0,7760.82,2214.18,0.0,1025.0,0.0,4.547473508864641e-13
4629,40.0,6054.0,0.0,525.0,0.0,0.0,223.0,304.0,0.0,3208.0,0.0,0.0,7592.8099999999995,1588.19,0.0,1025.0,148.0,4.547473508864641e-13
4630,40.0,5255.0,0.0,525.0,0.0,0.0,174.0,225.0,0.0,3027.0,0.0,0.0,6823.74,1067.26,0.0,926.0,429.0,0.0
4631,40.0,5011.0,0.0,526.0,0.0,0.0,123.0,166.0,0.0,2771.0,0.0,0.0,6344.6900000000005,933.31,0.0,925.0,434.0,-4.547473508864641e-13
4632,40.0,5110.0,0.0,526.0,0.0,0.0,137.0,145.0,0.0,2664.0,0.0,0.0,6619.1,698.9,0.0,925.0,379.0,-4.547473508864641e-13
4633,40.0,5013.0,0.0,521.0,0.0,0.0,113.0,124.0,0.0,2693.0,0.0,0.0,6474.99,687.01,0.0,925.0,417.0,2.2737367544323206e-13
