,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,demand,s_l,s_r
116,22.76230562925599,114.35985319499439,62.1,972.1,96.12234862659157,1898.6,487.6,37.6,0.0,3537.81,0.0,50.575824552083006
117,29.7,190.9,63.8,941.295,8.843733938460202,1899.6,8.99036029411712,37.0,0.0,3371.84,0.0,124.09361070430111
118,26.283873929086607,23.556902779197102,59.5,524.5297040297411,102.4,1899.1,462.5,38.1,0.0,3252.49,0.0,375.3699999999999
119,9.667183129751376,192.0,60.9,887.16,104.1,601.9739108923069,467.3,11.478060228166425,0.0,2270.1039661837,0.0,196.905748200026
120,29.3,187.3,4.191395190669799,877.54,84.36613605481955,1897.7,460.5,24.140910310311607,0.0,2959.65,0.0,196.91305160812118
121,29.8,186.6,59.2,870.08,102.9,1896.8,223.50256571698387,35.1,0.0,1828.9238242646627,0.0,300.3899999999999
122,29.8,183.2,58.1,871.18,102.3,1895.8,459.1,37.0,0.0,2890.51,0.0,151.56266520442577
123,7.925621421896464,181.7,57.4,844.34,47.95445802782411,1893.8,457.5,35.8,0.0,2904.86,0.0,467.38999999999953
124,30.0,126.08421369637725,56.33163533074107,811.82,74.11219532775205,1894.3,457.9,34.464691027165884,0.0,2914.6,0.0,557.3400000000008
125,30.0,74.39636481140752,33.44911931557834,806.36,100.9,1890.7,456.8,36.1,0.0,1967.7587137228636,0.0,479.16000000000054
126,29.6,74.39926649043852,5.880515794514436,827.24,90.10736214093424,1890.1,455.5,21.168100793655352,0.0,3057.84,0.0,99.37536403735523
127,6.900912483534262,167.8,26.5322802126368,438.29337044959954,99.5,1885.7,452.5,37.5,0.01756224161534752,3187.99,0.0,434.80614654755925
128,20.525142343954794,0.349127078043925,17.568203115563552,801.6131257193546,98.7,1885.6,462.6,11.016404671882098,6.7,920.4670669998798,0.0,404.4400000000003
129,24.6,166.57120369946838,54.0611925170977,920.57,28.08566762298203,1278.4627777499925,471.1,39.5,26.7,3445.21,0.0,36.49755060902165
130,20.5,99.74876789066724,59.9,915.93,125.6,277.647812820292,475.7,25.294199575911808,27.29782970066139,3558.0,0.0,424.5599999999995
131,20.9,175.0,19.129853365706726,900.52,127.1664705305066,1895.6,477.5,39.9,41.7,2348.8943513817617,0.0,211.6243330346079
132,22.7,180.5,42.0196474063419,654.1944928916934,174.0,1895.6,479.6,6.319490299359947,48.9,1979.0647394684402,0.0,59.53062943392499
133,22.4,174.8,58.3,875.73,117.06018644073268,902.2588819641462,471.7,39.6,34.4,3321.21,0.0,283.6257603771057
134,26.8,164.4,26.501561962415877,355.2813207096049,187.2,1879.7,463.7,37.24241495004296,21.8,918.8591564365769,0.0,109.92798325043232
135,29.4,137.4641617905361,58.9,553.8900161700866,149.26121764637205,1888.9,474.9,37.9,2.7415574722684575,3463.94,0.0,23.50504076084499
136,26.395118088961723,177.6,51.45823668410805,1026.57,190.4,1805.0593815252096,480.5,15.300413272006228,0.0,677.8623079927487,0.0,221.76
137,26.69928208409159,142.11695405025617,61.3,1128.08,43.10048242541039,1893.3,481.2,39.5,0.0,2625.700412582846,0.0,225.66999999999928
138,29.8,175.0,58.7,491.61392667520727,181.2,1890.9,477.7,39.9,0.0,1840.3139526182956,0.0,443.3900000000003
139,6.4756415450229845,119.97672652544284,58.3,30.940715762659018,180.9,1888.6,476.6,40.0,0.0,2543.4291488650424,0.0,326.39111369169217
140,29.6,27.73213263523144,56.5,838.1,179.1,1420.4872996709596,95.91064412662229,39.0,0.0,3236.36,0.0,212.9200000000002
141,17.315024180218906,177.3,60.6,292.79281397168506,37.73850768278626,1891.2,478.9,37.0,0.0,2160.6032990141803,0.0,275.60000000000014
142,29.8,176.3,44.02764245241106,620.4184304659262,1.4086264728643656,1889.9,473.6,10.825424374271623,0.0,2981.97,0.0,89.92508137010445
143,29.8,187.6,60.4,803.0,182.8,1894.0,470.0741903974929,39.0,0.0,542.9838743639315,0.0,402.47296153263187
144,29.9,7.777944700122842,56.2,433.8817081493773,189.3,1889.7,471.3,22.940612742312815,0.0,2584.6520445740216,0.0,148.8086022766565
145,29.9,99.98130130020539,54.0,650.0565111676428,56.7364075202895,1885.5,465.8673305193068,38.7,0.0,2712.42,0.0,582.03
146,22.7,178.5,58.4,764.23,191.0,1893.8,477.3,39.4,0.0,2725.6,0.0,550.2200000000003
147,21.7,179.2,59.0,767.17,75.51250056908103,1357.6619411854945,447.3231830128593,4.6485445272822545,0.0,714.0831620481675,0.0,553.129999999999
148,2.2103185647460273,1.256376642178832,59.4,763.23,192.7,1893.6,87.70200753108563,38.3,0.0,2769.6,0.0,626.9000000000007
149,20.6,137.98990833864528,35.12182753773653,762.97,192.9,1894.6,485.4,39.2,0.0,2877.09,0.0,615.3499999999999
150,20.6,177.1,60.7,758.15,57.59981490162456,793.1136266467452,397.2871013042885,39.1,0.0,2972.02,0.0,436.3799999999992
151,3.4393011155242825,181.3,62.8,753.3667699251664,193.2,1573.318212127937,468.7316148280464,39.3,0.2,2467.624437799656,0.0,525.8100000000004
152,20.8,170.0,57.2,869.4533,189.3,1886.6,230.5990838505714,39.0,3.1,3384.08,0.0,499.58329999999955
153,3.0623109687170227,119.14527128126873,58.8,838.6167,189.36192538563904,1890.3,480.0,38.2,14.1,627.0016989323888,0.0,100.47759596922354
154,21.1,175.6,60.9,818.03,38.63084719477855,1892.2,479.9,39.1,25.9,3591.76,0.0,156.51224160753856
155,13.862685748835894,180.4,62.3,41.91178013941776,11.704684477274007,1336.5413661516807,479.2,40.2,38.0,3486.17,0.0,410.7349999999992
156,21.5,183.4,62.7,779.8098338098187,124.21136793503027,1178.259929083589,44.899273431764286,3.749233530719687,53.3,3395.98,0.0,426.4400000000005
157,1.852184562474023,177.1,54.27422082859921,837.23,191.6,1891.5,486.1,40.7,2.989426583553394,3316.01,0.0,402.0799999999999
158,21.6,174.1,59.3,837.68,190.6,1889.3,181.28419880177307,39.7739119353891,22.1,3306.16,0.0,124.95055832888494
159,21.2,172.8,59.2,16.651578653666757,190.4,1888.7,367.1349574321969,40.6,3.7,3488.41,0.0,301.81678904407664
160,21.3,179.6,61.3,970.94,192.2,1892.0,490.6,39.6,0.1,3525.06,0.0,71.18396428482458
161,21.2,181.9,62.6,311.29232795110113,52.94001333389983,1896.5,181.04571682842592,4.2168224612527645,0.0,3528.45,0.0,500.4599999999996
162,21.2,182.7,41.83877203167187,547.7194490864443,193.6,1897.9,148.53848771081186,2.1482574383459605,0.0,748.3707494476045,0.0,232.02666419083957
163,0.17275482380622537,75.98152485335565,62.37129661885126,964.45,193.7,1898.1,488.2,40.0,0.0,2763.212962431788,0.0,589.7499999999995
164,21.1,183.7,62.9,851.59,132.2116833293848,1896.5,489.8,12.231885802253698,0.0,1785.776662215205,0.0,491.1099999999999
165,5.720405041087242,178.8,62.0,821.38,192.9,1896.8,487.8,26.845438126793898,0.0,3152.75,0.0,473.4600000000007
166,20.0,179.6,58.7,812.64,191.2,1896.2,146.43204762093418,6.434737307241947,0.0,2919.132090798088,0.0,434.75
167,20.7,178.9,17.46065599398738,806.13,62.08019165017416,1898.2,482.4,36.37068396040339,0.0,2958.54,0.0,472.97000000000025
168,20.9,38.911830524353725,41.516102016172994,752.64,200.9,297.81273706031016,486.2,40.7,0.0,2861.79,0.0,420.76999999999975
169,20.8,183.3,60.3,760.62,202.3,1899.2,121.12358381940705,40.2,0.0,2824.91,0.0,584.1000000000001
170,11.262394593651571,103.26929791076182,59.1,758.94,201.6,1897.8,334.76720842372794,39.5,0.0,2800.57,0.0,704.4999999999994
171,15.12462974049291,24.038279614522185,58.3,741.74,82.81003378482976,1894.2,485.1,38.8,0.0,1118.7078426709706,0.0,634.4675535569846
172,20.9,177.3,55.81901438328459,748.65,203.6,1895.2,495.2,39.0,0.0,3104.04,0.0,412.18284720382644
173,20.0,90.12121189364754,62.4,719.6732762551117,141.43798265742006,808.2125128678099,504.2,38.9,0.0,3577.1,0.0,419.3899999999999
174,20.5,105.88817242783361,28.176751933493502,767.18,207.7,1895.5,517.1,39.0,0.0,3784.11,0.0,426.87999999999965
175,0.9687103347619999,60.9696101873118,69.3,398.89423152869756,173.26445260159701,1896.1,510.0,38.7,0.1,3910.49,0.0,107.83999999999958
176,20.4,194.5,8.369063069828202,23.753120530429577,200.06225541506603,1896.4,296.16187417642,38.7,3.1,3974.03,0.0,309.2399999999989
177,5.189494801454449,190.0,65.1,1026.4979862472069,129.44549991458098,414.92715869389053,494.4,39.9,14.7,3899.04,0.0,449.69000000000005
178,5.336783385919847,92.18175010564279,63.7,1032.65,202.3,1896.1,489.6,39.6,33.9,3507.181877615914,0.0,453.7899999999996
179,21.4,119.68673738673168,50.331656761788494,253.90027885450093,152.6804157068711,943.3949681421814,486.5,11.557123719280925,23.570810661301966,298.57804996433237,0.0,410.58999999999946
180,21.4,162.08102529559605,18.849680558718557,856.05,89.76027540173611,1890.9,483.8,39.0,56.6,3967.99,0.0,182.32536948531023
181,0.11481956160071194,171.0,27.62375187988456,135.8247027025451,201.1,1890.1,481.5,39.4,46.2,3943.35,0.0,323.7899999999994
182,11.144210007747724,19.652459211749036,58.2,856.3,199.8,1885.4,475.6,39.2,6.049578604793598,3912.82,0.0,361.5499999999993
183,5.240627667482749,170.9,60.2,44.28293511047028,201.2,1888.5,480.4,39.0,13.1,1566.2174145666154,0.0,73.06320874234987
184,6.008619565011527,123.76197386282189,62.9,104.96317166565002,81.70693246062687,1892.3,486.4,39.7,1.9,4033.43,0.0,263.4300000000002
185,5.515076769870296,184.3,64.1,650.0070747264269,8.350055242073832,1893.4,488.0,38.7,1.264703005117916,3985.0,0.0,230.50237575342507
186,20.6,182.6,63.5,280.2523193630644,203.3,1894.6,487.4,26.484233174826713,0.1,3761.842314550286,0.0,518.0080574018185
187,21.5,182.3,62.8,350.17984484468496,202.4,1375.7464815103638,155.34701108673505,39.6,0.0,3835.36,0.0,4.742540298509985
188,20.9,186.4,64.2,550.7827927933546,203.9,729.679824888271,488.5,25.063911047158033,0.0,2205.783175374325,0.0,479.1500000000001
189,21.2,180.3,61.8,790.875,202.4,1893.4,362.04223754318014,40.1,0.0,668.6479721721496,0.0,520.0950000000009
190,20.9,178.4,57.7,779.54,189.5,1892.9,351.0443703675606,39.6,0.0,3233.48,0.0,480.4500000000005
191,11.181234854890684,173.0,2.3694537627253776,749.72,162.53123096299475,1890.6,468.9,39.0,0.0,3115.82,0.0,682.1372679499085
192,16.37488006550504,180.6,4.9675455075753305,717.76,54.396438291964564,1296.130774998554,43.00971618566512,38.8,0.0,274.1150152636075,0.0,654.5618190515123
193,20.9,185.7,41.81492874937226,162.68796343525017,192.0,1900.1,471.7,39.2,0.0,2988.88,0.0,450.4385842487297
194,20.9,184.7,58.71333779529284,721.8,192.1,1900.1,214.15185365282258,1.877112079239031,0.0,1337.3367238101903,0.0,694.15
195,17.071802416486243,183.7,60.1,723.61,190.46129719794112,1899.2,474.1,31.877855828797685,0.0,1006.9189062019823,0.0,708.1100000000006
196,21.1,81.16648466464166,59.9,718.8,194.8,1898.7,477.7,38.0,0.0,3258.01,0.0,308.96515199976045
197,21.2,194.1,3.766973987162333,719.56,49.071465209021696,447.1553112014157,492.7,38.4,0.0,2714.1723939694966,0.0,201.20066645591314
198,21.1,35.391854610450224,29.919937321514045,780.5,187.81679437267468,1899.2,510.2,37.7,0.0,3894.52,0.0,217.59999999999945
199,15.150387094723836,63.775015264073495,71.0,869.97,141.13056025391384,681.3525642324367,502.6,37.8,0.3416912945183522,3920.58,0.0,169.95000000000005
200,21.0,193.7,65.8,48.42864916550359,192.0,169.820559200862,491.1,38.0,7.160272894752231,3942.21,0.0,239.09999999999957
201,20.9,178.5,61.3,917.01,187.5,564.2583363325855,478.4,7.778765937927104,69.2,407.8753115917964,0.0,356.31000000000006
