,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
67,207.6,1024.7,1383.0,2410.1,42.564495173013306,0.0,1992.8,7503.0,0.0,141.9916981686184
68,70.75381012560756,1199.2,874.1878250640821,1829.810539189413,38.17065641423907,0.0,1141.191567340752,7187.0,0.0,86.52345260993968
69,176.48736687457605,1047.0,1384.2,1979.3,101.89943112292436,0.0,566.2670246487432,6707.0,0.0,496.8199999999997
70,209.8,108.59345503838192,694.0486371733434,1155.1,144.8,0.0,1783.1,6086.0,0.0,636.29
71,211.7,587.0,1066.6,712.6,121.85342371014231,0.0,1762.5,5519.0,0.0,62.26950332606758
72,211.7,420.7,1004.7973749315798,701.1,144.8,0.0,1787.1,751.5460736789096,0.0,90.97795013924328
73,213.6,410.4,710.6368293619227,588.9,111.84693113098608,0.0,1094.6980313181912,1405.5722776136652,0.0,886.7699999999995
74,210.4,68.7725463724061,1087.0,517.1,142.1,0.0,1680.0,4731.0,0.0,241.85317741066476
75,17.429124828121935,235.03842252676557,501.75773476841476,12.84947876241802,116.15349152276971,0.0,1698.0,4647.0,0.0,548.9226789802161
76,209.1,401.8,741.200099509492,323.4895786765295,153.1,0.0,1876.4,4736.0,0.0,678.2599999999993
77,13.174376199323882,113.7023709222222,1111.2,321.25555815947723,154.9,0.0,1438.9577259646017,5075.0,0.0,739.8700000000008
78,210.47691085861496,491.3,1065.5,302.32507796233836,154.2,0.0,2199.9,5768.0,0.0,85.48095970697784
79,5.903731440619804,840.7,519.3315761304751,1161.2,86.61764455130226,0.1,369.0652887757429,6506.0,690.7200000000007,0.0
80,162.0702327689674,960.6,1281.3,1267.0,35.8410869427967,5.8,2417.6,7093.0,565.9299999999994,0.0
81,216.3,985.0,1281.7,96.87120986707919,153.1,25.0,2549.3,2945.6098633122424,78.39999999999964,0.0
82,216.9,895.9511486156888,469.6006172664737,1703.9,152.4,53.6,1417.1785105919591,7350.0,134.8100000000004,0.0
83,174.87762217321705,1071.5,1330.0,914.4981955262239,153.5,85.7,2259.6,1377.9491159539884,0.0,181.67000000000007
84,149.27031193445018,1070.2,1382.2,125.83896349178829,153.8,106.5,2362.0,2762.1808563194113,0.0,7.812423403439809
85,206.3,978.0,1281.0720411794562,1188.0,153.3,87.6,1592.9173233060471,5570.695842642319,192.4399999999996,0.0
86,152.77681796706278,980.8,355.7167224639209,919.9,152.2,20.308739401426216,2532.8,7134.0,0.0,170.8671636298133
87,214.5,977.0,404.8007265502802,549.743139296033,53.57774797777333,27.9,2647.4,7118.0,0.0,44.100000000000364
88,215.2,987.4,1239.3,1602.3,155.0,6.939180011027704,2703.2,7297.0,155.0000000000009,0.0
89,98.32093354511599,988.9,1370.1,586.8317765267198,154.9,0.2,2675.0,7629.0,310.0000000000009,0.0
90,3.284226361597085,995.3,1466.3,699.8111944686486,151.99612433190293,0.0,2767.3,7726.0,71.81999999999971,0.0
91,220.2,1000.2,660.8243374500711,1751.3,150.2,0.0,2791.4,3981.242324821098,0.0,181.84000000000106
92,216.4,1028.7,873.0886554277458,1833.7,145.4,0.0,2811.8,7181.0,0.0,414.2699999999995
93,217.9,1053.6,1257.1,1632.2,141.6,0.0,2813.9607694404735,6836.0,0.0,365.0
94,220.2,762.6,934.2,829.1,136.0,0.0,3008.8,4884.210240386457,0.0,922.9599999999991
95,2.838689712615971,591.2,838.3,254.29319877165057,137.0,0.0,3058.0,5550.0,0.0,1515.3400000000001
96,221.0,418.6,461.21967657990706,504.64959351752145,136.8,0.0,3191.8,5175.0,0.0,1440.3400000000001
97,223.5,409.2,559.5,14.673239803556191,115.34222228184444,0.0,1097.7407947491602,4951.0,0.0,1683.3999999999996
98,220.8,401.1,559.4,405.8,140.3,0.0,3544.8,4798.0,0.0,336.6758747107936
99,217.3,61.110112883392596,541.5,356.3,129.9208417042143,0.0,3259.1395824304664,4868.0,0.0,2042.6399999999994
100,216.2,81.1836847886352,559.4,61.77973342009302,140.77241851185977,0.0,3878.3,2569.117934284839,0.0,1856.9599999999991
101,174.4178011662118,416.2,696.7,404.8105921194133,108.87572106885692,0.0,3676.7,3661.5469383601326,0.0,940.8499999999995
102,213.1,590.779116718596,1104.9,622.6,121.00083057765838,0.0,3360.1,5945.0,0.0,181.3155833198721
103,212.9,1184.8,1432.5,1754.1,152.9,0.0,2561.3,6642.0,656.8000000000009,0.0
104,217.4,1940.5,1379.3,2015.9,153.5,8.0,1883.3,7159.0,500.7799999999994,0.0
105,1.8097011716886044,2042.3,1468.9,1335.0384006237705,154.3,2.315559545878823,570.9086661942966,7347.0,173.03999999999962,0.0
106,216.1,1506.6404038335359,1468.7,2212.8,152.7,36.4,1187.7,7512.0,152.35000000000036,0.0
107,217.0,304.17836121640744,1339.4427750494624,1665.7,49.58347535029501,37.0,806.2284180269231,4973.803737714781,0.0,138.47000000000025
108,47.50814671546138,2054.8,1469.1,1708.0,151.9,29.3,1798.0,7292.0,0.0,118.55000000000055
109,150.575274703294,2049.1,1467.4,1148.1,33.70289911780637,25.9,389.1803700100205,7479.0,175.40000000000146,0.0
110,214.2,2018.7,358.18783611797863,1075.1265702412188,151.7,17.7,2168.3,711.5024303582234,0.0,95.27442972038558
111,217.1,1977.4,501.6202613556229,1473.3,152.1,13.1,532.7781391078696,7253.0,0.0,125.09814309395111
112,219.4,1059.0214151314847,484.69233406071095,2493.6,152.7,3.0,2019.6,7351.0,78.58999999999992,0.0
113,216.6,2009.2,294.67580069763807,1596.6218333715753,150.2,0.1,1898.1,7656.0,291.04999999999995,0.0
114,176.63644623428468,2016.3,1466.9,3012.3,152.9,0.0,1854.4,1435.336623722665,42.36000000000104,0.0
115,221.7,74.89810830059925,1467.4,2874.799374322116,153.9,0.0,1797.3711891962173,7532.0,0.0,197.8900000000001
116,217.4,2046.3,1466.9,3571.3,152.5,0.0,1858.9,7186.0,0.0,360.7999999999993
117,40.521335649015846,1998.2,1430.4,2533.2,155.2,0.0,1934.6,3433.461632732367,0.0,124.18448492671662
118,150.26688286972225,1821.6,1208.4,1299.6,154.8,0.0,2055.8,1136.2175108252652,0.0,598.0100000000011
119,181.6672676625519,1417.4,1180.6,1522.6,154.3,0.0,2029.1,5610.0,0.0,166.55447627811998
120,215.3,1132.3,1180.7,234.9241687502948,0.6303485099471463,0.0,1862.9,5221.0,0.0,408.53000000000065
121,215.0,187.1961495158055,1102.4,684.5,151.5,0.0,1792.7,1900.285598937391,0.0,681.5200000000004
122,201.164569195749,247.0085656068741,949.1,176.57430764692143,22.525819574469548,0.0,119.79915228264065,4837.0,0.0,10.510667612386433
123,190.66987320116425,399.9,933.4,629.7,102.94891109759902,0.0,390.305625868845,275.85783935683406,0.0,305.43457825196833
124,69.17060140680029,396.6,947.8,657.0,149.8,0.0,1978.4,2078.108591565674,0.0,612.9220379425944
125,88.07456442910355,309.861814871613,942.3,585.8,147.2,0.0,2007.9,532.5327767358348,0.0,780.8599999999997
126,108.10436948749052,471.2,947.5,574.5,105.389194617657,0.0,2157.4,4954.0,0.0,857.0
127,219.5,687.0,999.9,387.49971840149743,151.2,0.0,1751.5028881272874,5264.0,0.0,211.71000000000004
128,218.90663476404413,813.6,1179.7,1116.6,43.61909972153246,36.2,758.8227860370195,3125.3336523068842,216.45999999999964,0.0
129,209.9500791002194,127.25453602188139,927.5667371014116,1642.5,154.7,119.08369914910716,2177.3,6077.0,98.5085667102594,0.0
130,214.1,1208.0,958.682522122896,959.1136579074324,155.6,273.7,2136.6,6219.0,54.09212593744817,0.0
131,219.6,1204.6,452.5038894715526,1858.7,156.7,327.4,2207.4,3243.147827716354,2.8607645525607204,0.0
132,170.96697500780573,1198.3,1179.2,1408.5,155.3,325.5,2309.6,215.69495460472035,0.0,110.37999999999965
133,217.4,1064.9,1179.2,1106.6,146.99062366385067,298.0,2552.4,6069.0,0.0,119.57999999999981
134,161.17197381037025,818.3,1140.8,459.0369191798749,153.0,236.4,2832.3,5222.925118839125,0.0,446.3199999999997
135,214.6,358.5026589429478,1046.2153904626036,711.7247587381419,153.3,150.3,383.48336876754064,1836.402075873397,0.0,116.29476729861797
136,74.33596717512995,983.4,1178.6,1287.1,155.7,53.7,2682.3,6490.0,439.50999999999965,0.0
137,215.3,993.2645079869883,1177.4,1476.0,154.7,0.8,2903.9,7127.0,620.7299999999993,0.0
138,178.63951201421,1120.1,1178.6,1366.6,156.8,0.0,3027.2,7217.758570170376,128.58000000000084,0.0
139,215.1,934.0,1179.1,522.8009565347501,156.8,0.0,3030.7,7125.0,0.0,167.84999999999945
140,217.2,910.6,1049.5536579993538,1217.8,155.3,0.0,3114.3,6783.0,0.0,457.1100000000006
141,217.5,909.9,1135.3,1364.1,155.8,0.0,3211.4,5164.983595889514,0.0,782.96
142,127.55909406994205,396.971309737418,1003.6,1119.2,89.89698418295158,0.0,3017.4,2856.9395122272513,0.0,69.7694644795379
143,217.4,213.18179410835984,720.6,692.6,153.9,0.0,2796.8,5456.0,0.0,972.3200000000006
144,214.4,394.2,400.2,564.7,156.8,0.0,2760.8,609.6270138502225,0.0,1062.63
145,214.4,392.1,494.9,325.6,151.2,0.0,326.2921916026552,1451.6341720160942,0.0,873.6486126038724
146,40.63175761696093,392.6,135.8245454337012,291.6,148.29059096082375,0.0,486.5945555798891,424.88614007420733,0.0,1326.6099999999997
147,15.741131460544844,111.83359113760127,202.14072901306827,324.6,20.430760105634356,0.0,3050.9,165.74733299018888,0.0,1596.9799999999996
148,213.2,393.9,362.0,314.4,150.5,0.0,3017.3,202.2044266308932,0.0,1580.0600000000004
149,12.188890620026218,393.1,366.3,285.7,148.3,0.0,3070.8,4530.0,0.0,1402.3868978411824
150,214.2,61.53488109598058,526.6,397.8,145.6,0.0,2504.2294926677546,4561.0,0.0,1067.4000000000005
151,128.0834608507978,463.2,705.9,413.7,10.576604971832944,0.0,2121.348978207584,4710.0,0.0,291.89725296216136
152,212.5,140.21958575129486,1179.7,229.02456756019043,147.7,7.886445375984795,3237.7,4536.36014747786,0.0,103.90999999999985
153,210.6,1283.227800194391,694.1045694842941,535.1538124919241,147.9,174.0,3180.5,5659.0,9.413580776776678,0.0
154,209.6,1909.4,366.4079283497654,1084.2,147.8,249.8,3025.2,5951.0,120.2142326070466,0.0
155,211.2,1960.6,1180.5,1128.0,144.8,279.1,2860.5,6172.0,198.98000000000025,0.0
156,217.0,2031.9,1180.4,559.8857721679381,146.0,76.00647979180627,2718.9,6020.0,0.0,82.35955540282599
157,214.3,2109.2,1180.4,1320.8,145.7,166.40772967263587,2553.5871103133272,3410.4326291207476,0.0,35.69947790888896
158,212.0,2328.3,1180.1,503.04216038909425,149.5,159.06168546896703,2712.7,5747.0,0.0,120.92999999999961
159,216.5,2405.9,1180.6,717.4,151.8,170.0,2033.1516084632663,4722.2436421887605,0.0,16.750384113582307
160,217.4,936.0041395071155,176.226106243681,957.7,153.6,24.895253977623174,2600.4,6191.0,5.077810860053864,0.0
161,158.32786281964488,2847.6,50.05836360551616,2211.9,154.8,3.5,2538.2,6885.0,659.8400000000001,0.0
162,151.75938294053267,2844.6,485.9718818714276,2854.3,149.7,0.0,2414.5,7104.0,198.2199999999998,0.0
163,214.6,224.53326217065162,1180.3,3154.5,152.8,0.0,2249.1,4610.9318766125825,0.0,4.439999999999145
164,214.9,1917.2653649046524,1180.2,3273.6,148.5,0.0,2392.5,2540.9859218289953,0.0,297.7899999999995
165,214.9,2610.1,1179.9,2030.6897182857276,149.0,0.0,2556.5,6456.0,0.0,405.3899999999999
166,60.51818676610583,1546.8153538257368,1179.9,1602.0,145.2,0.0,2626.1,5806.0,0.0,508.29504217024464
167,157.00608277243404,2245.2,1180.4,1224.3,147.3,0.0,2678.6,5305.0,0.0,518.1099999999992
168,209.9,97.61666942760971,1180.3,280.2,28.924892296273914,0.0,581.3472700020397,4912.0,0.0,783.51
169,173.73110729343708,1721.4145642326864,63.34596537520899,254.26255162541094,150.8,0.0,1909.7,936.6335793871355,0.0,1233.1
170,209.2,1077.553091210342,1180.4,258.4468685203395,113.31767240469259,0.0,1930.9,4623.0,0.0,1503.9400000000005
171,56.37238925571384,2284.1,1180.4,269.6,124.55435086089666,0.0,1566.0,2087.8183164991824,0.0,1304.6999999999998
172,211.5,1703.3067628837227,90.84435097647153,42.47327424729053,150.1,0.0,703.3420474971197,4724.0,0.0,351.5536097460548
173,211.2,2588.7,1180.1,1142.6,146.3,0.0,1476.9,5213.0,455.8800000000008,0.0
174,209.6,2965.6,1179.9,2077.0,58.91681896506827,0.0,397.01438831066685,5974.0,544.9311096068568,0.0
175,211.2,3491.7,1180.4,2179.7,145.3,0.0,458.2564282835884,6843.0,851.4500000000007,0.0
176,207.2,3543.3,1180.4,3467.6,146.1,7.065340923717314,464.89764769575754,5457.745573439899,498.80121009776883,0.0
177,204.6,1240.5372313851854,32.85606001515555,3652.4,119.3,123.5,230.39689922702922,7518.0,103.23999999999978,0.0
178,213.6,3511.0,1180.2,3470.1,40.36984409573352,213.9,734.0,7589.0,55.75000000000114,0.0
179,18.494822423944246,2203.3436840911736,125.0840288300528,3377.3,106.21409263498433,240.6,409.1,7395.0,0.0,208.69000000000187
180,209.8,3484.4,1179.8,3333.9,117.8,282.1,163.3,7268.0,0.0,136.86421326004577
181,136.55108509233608,3441.4,1179.5,2349.480731556011,57.207036121451395,298.4,15.836558946252532,7361.0,77.73000000000184,0.0
182,212.3,3470.3,1179.6,3233.7,116.1,234.56910893402952,59.3,5228.8052351634,0.0,130.19999999999845
183,216.7,1571.454358438651,1174.866385050631,663.8958593788872,117.6,210.7,80.8,7150.0,0.0,114.3599999999999
184,219.8,3452.6,1179.2,3068.9,97.99518467238168,85.1,63.6,7465.0,290.3899999999993,0.0
185,217.0,3580.1,1179.7,3382.7,106.39929093961028,3.6,14.639832949597073,8039.0,549.9000000000001,0.0
186,192.08617366975557,3877.5,1180.2,3401.5,115.3,0.0,54.1,8253.0,192.50000000000114,0.0
187,214.3,1086.0325240434836,1180.4,3459.9,118.2,0.0,39.050815202549465,8169.0,0.0,40.590403115596175
188,193.77447603216206,3874.1,1180.0,3423.1,106.36200791482607,0.0,133.42270437420424,7867.0,0.0,326.7600000000007
189,205.9,3692.0,534.8614083751091,564.8127706284345,32.34540173161827,0.0,336.1,7351.0,0.0,538.3300000000007
190,191.3,3304.8,628.0188581945802,1818.7,94.31541659274261,0.0,632.6,4681.389994524082,0.0,472.5783696657033
191,193.3,440.9138253242405,1180.2,333.3820415581984,52.142497417824636,0.0,1021.0,5808.0,0.0,756.4099999999999
192,192.4,1574.3,1180.3,259.5,121.8,0.0,1431.6,3592.433840902995,0.0,849.0799999999999
193,70.19624396924709,1460.7,1180.1,205.2640723648962,51.45903938906057,0.0,1948.7,5163.0,0.0,1574.8200000000006
194,71.40258438545303,1456.6,792.4502252824037,263.1,74.66842830840002,0.0,2352.0,5062.0,0.0,1868.1637329991854
195,185.7,1494.9,1080.1,238.28048740253914,115.36869189977097,0.0,2603.0,5015.0,0.0,1718.0886704764441
196,125.99604142502025,1564.1,236.45506506201443,263.4,119.9,0.0,2402.9,3690.599031091877,0.0,1806.2700000000004
197,182.3,1779.9,1180.3,265.3,73.1071537777793,0.0,2410.7,4963.622329904929,0.0,927.7299999999996
198,160.94154755149495,1790.6403622402588,1180.2,330.0,118.2,0.0,2180.584951360609,6232.0,553.3735580231743,0.0
199,187.3,3071.7,1209.2,434.741521082026,118.0,0.0,3015.5,2974.663492696433,835.7400000000002,0.0
200,25.02902921999421,3311.6,787.7267291325772,528.6,117.1,1.0271600141152346,3284.3,7746.0,620.7099999999996,0.0
201,195.8,1099.8166867056987,1281.9,714.9,120.1,7.7,3463.7,6622.304500123781,194.8399999999997,0.0
202,212.2,3444.1,561.1692655600419,565.4,122.3,12.791811560526671,3514.9,8250.0,26.803626011286426,0.0
203,208.8,3482.2,1283.3,848.3,86.02158383617446,22.2,3470.9,7799.351452050523,0.0,113.5128832816339
204,175.77911217202674,3429.1,1283.9,977.1,122.9,27.8,3331.3,39.748665332972195,0.0,124.86000000000149
205,146.015138392794,857.064819724687,1283.6,898.6,100.03042862382601,11.278438384674345,3117.3,8214.0,165.84999999999968,0.0
206,73.07292657255222,3611.1,1355.3,58.87678684338683,120.4,22.7,1104.4608872659012,8123.0,0.0,116.97999999999854
207,200.4,3751.5,1443.7,657.8955230624923,45.709811367561336,3.9912278520401148,2215.0,7967.0,0.0,176.61
208,203.1,3749.2,1468.0,554.5,117.9,6.0,513.5974898039542,3843.5971525593536,0.0,7.6699999999989075
209,201.0,3701.5,891.6340980146446,307.56125272129003,118.4,0.17701678838795978,1685.0,8300.0,277.1829597220963,0.0
210,202.3,3737.1,1469.0,71.93931681137414,114.7,0.0,1473.726685190433,8433.0,66.22171597773321,0.0
211,203.5,1448.4377413139705,1469.2,1918.0,116.1,0.0,132.30094193731142,8294.0,0.0,153.15999999999963
212,16.339792964492222,3140.4196562381976,488.7231321503267,1503.0411531637396,87.68024379875328,0.0,265.95663481557756,7942.0,0.0,363.18999999999966
213,0.2504419773129223,82.92919848673267,760.390718061964,647.0915123720906,39.411823778485704,0.0,961.0,7424.0,0.0,528.7699999999994
214,204.1,3240.7,1468.1,626.3,107.2955236593836,0.0,1271.0,6593.0,0.0,676.6492904833193
215,205.9,2780.3,911.7169155656136,148.10370725624975,115.6,0.0,1636.4,5873.0,0.0,64.49790717059868
216,202.7,2033.3,1467.4,364.1,115.1,0.0,1627.5,5446.0,0.0,611.3271569119834
217,135.86780733693186,890.8983051517806,1467.5,206.10470872134445,96.69086746779615,0.0,1502.8,2825.223765295086,0.0,187.14492213720052
218,200.9,1509.4,1467.9,307.8,117.3,0.0,1665.4,3970.743128376594,0.0,565.4300000000003
219,204.7,345.3968184447102,1468.4,107.39982758136142,63.94603893975742,0.0,1212.5954306852834,2183.6884001616145,0.0,1098.1500000000005
220,202.3,1580.7,1445.6,278.7,114.2,0.0,2326.3,5103.0,0.0,1241.409999999999
221,200.7,1857.0,1466.4,279.6,75.92409643210368,0.0,1174.4514403398123,3456.671804772023,0.0,400.0899999999998
222,196.63803847606076,2700.7,1468.7,312.1,113.5,0.0,2440.3,6265.0,505.48999999999955,0.0
223,205.9,2990.8,1468.5,892.6519376161662,114.6,0.0,2860.8,7115.0,828.7399999999993,0.0
224,161.6931912145644,3058.7,1469.0,1298.7,114.0,12.25467691673807,3261.0,7590.0,321.59907028229793,0.0
225,205.3,624.2423685291362,1466.1,521.6020439556953,113.6,96.6,3548.0,7762.0,154.8199999999979,0.0
226,205.9,2974.1,854.1345733346961,165.23268251759427,96.08838172783778,172.8,3815.2,5154.779187153962,95.90000000000146,0.0
227,204.3,3029.8,1466.5,571.2,114.3,71.49926651702356,884.7196869887515,7707.0,0.0,189.73999999999955
228,201.02122426676462,1410.6602228089325,69.82011992120194,619.8,113.2,164.4,4186.5,7553.0,0.0,151.41565026581313
229,189.95149906293588,2447.8,1467.3,567.4,75.92649612665011,177.6,4114.5,7690.0,50.16148754845741,0.0
230,140.18532206127952,1633.151185302466,544.2020400834422,394.9,98.20651748532737,96.22693586043906,1736.727895247681,7589.0,0.0,83.04730339087212
231,204.5,2384.4,351.869685758759,395.3,112.9,112.3,4284.3,7489.0,0.0,175.07000000000153
232,206.3,1027.423355795383,1467.1,402.8,42.29093723881122,52.8,4120.8,7588.0,0.0,33.06000000000063
233,205.3,2606.0,1466.8,696.8,112.0,2.5,3723.1,6891.421635441009,436.47,0.0
234,204.0,2686.5,810.5552091932062,405.2467260980482,26.064945277556596,0.0,3562.9,2858.779789337804,102.1444326279138,0.0
235,201.8,2783.3,1468.2,779.8,114.6,0.0,3489.5,8117.0,0.0,126.81000000000074
236,202.2,2500.714750567922,696.5572957033402,449.16748459530805,113.8,0.0,734.967571515187,7437.534953981284,0.0,403.86000000000035
237,201.1,2271.6,1444.3,417.3,115.1,0.0,3731.1,7379.0,0.0,984.5258096982647
