,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
319,430.0,6346.0,3466.0,2499.0,6622.0,673.0,885.0,292.0,29190.0,2080.6699999999983,0.0
320,432.0,7003.0,3883.0,2667.0,7029.0,672.0,2295.0,315.0,32292.0,2657.1500000000015,0.0
321,426.0,7265.0,4130.0,3171.0,7194.0,673.0,3993.0,343.0,34355.0,3488.3199999999997,0.0
322,431.0,6883.0,4227.0,2844.0,7017.0,673.0,4808.0,373.0,34910.0,3894.6899999999987,0.0
323,434.0,6967.0,4227.0,2560.0,7305.0,673.0,4321.0,432.0,34561.0,3713.209999999999,0.0
324,432.0,7081.0,3922.0,2176.0,6958.0,672.0,3800.0,493.0,32645.0,3384.119999999999,0.0
325,431.0,7332.0,4038.0,2263.0,7157.0,672.0,2649.0,560.0,31487.0,2940.1500000000015,0.0
326,431.0,8009.0,4080.0,2928.0,6970.0,672.0,1561.0,567.0,31471.0,2812.1800000000003,0.0
327,437.0,8413.0,4307.0,3995.0,7222.0,671.0,279.0,519.0,31953.0,2616.5200000000004,0.0
328,436.0,8620.0,4452.0,5189.0,7689.0,674.0,0.0,535.0,35652.0,2765.1900000000023,0.0
329,441.0,8586.0,4406.0,5457.0,7756.0,674.0,0.0,555.0,37278.0,2755.529999999999,0.0
330,441.0,8650.0,4324.0,4776.0,7733.0,673.0,0.0,579.0,37746.0,2793.9000000000015,0.0
331,436.0,8643.0,4308.0,4309.0,7657.0,673.0,0.0,668.0,36810.0,2819.6600000000035,0.0
332,431.0,8468.0,4196.0,3179.0,7489.0,674.0,0.0,846.0,34754.0,2725.3899999999994,0.0
333,432.0,7723.0,4032.0,2293.0,7099.0,675.0,0.0,867.0,32028.0,2521.3099999999977,0.0
334,428.0,6504.0,3930.0,2040.0,6191.0,675.0,0.0,862.0,28991.0,2060.0699999999997,0.0
335,428.0,6578.0,3535.0,1919.0,6060.0,672.0,0.0,797.0,26080.0,1140.0,0.0
336,430.0,6848.0,2840.0,1896.0,6016.0,664.0,0.0,737.0,24461.0,979.1900000000023,0.0
337,435.0,7020.0,2862.0,1837.0,6072.0,657.0,0.0,690.0,23793.0,270.33000000000175,0.0
338,433.0,7041.0,2932.0,1800.0,5934.0,668.0,0.0,498.0,23629.0,288.630000000001,0.0
339,422.0,7376.0,3020.0,1772.0,5949.0,672.0,0.0,425.0,24078.0,407.72999999999956,0.0
340,430.0,7655.0,3375.0,1825.0,6325.0,672.0,0.0,400.0,26457.0,1229.4799999999996,0.0
341,428.0,9194.0,4185.0,2310.0,8043.0,672.0,0.0,380.0,33579.0,2333.459999999999,0.0
342,431.0,12229.0,4645.0,3983.0,9927.0,672.0,39.0,350.0,41432.0,2970.970000000001,0.0
343,432.0,12620.0,4320.0,6880.0,9926.0,672.0,760.0,358.0,46601.0,3359.029999999999,0.0
344,417.0,13196.0,4178.0,6169.0,10442.0,671.0,2041.0,289.0,48501.0,3587.290000000001,0.0
345,415.0,13205.0,4077.0,5345.0,9965.0,669.0,3553.0,303.0,48577.0,3747.6600000000035,0.0
346,417.0,13107.0,3825.0,4626.0,9639.0,672.0,4341.0,353.0,48431.0,4106.459999999999,0.0
