,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,demand,s_l,s_r
216,44.0,1550.0,185.0,1309.0,2044.0,1406.0,0.0,588.0,5551.0,0.0,611.86
217,47.0,1553.0,195.0,1324.0,2075.0,1406.0,0.0,499.0,5466.0,0.0,655.5899999999999
218,41.0,1442.0,199.0,1299.0,2033.0,1407.0,0.0,737.0,5581.0,0.0,622.05
219,34.0,1353.0,207.0,1307.0,2029.0,1408.0,0.0,858.0,5779.0,0.0,568.2199999999997
220,33.0,1362.0,227.0,1314.0,2134.0,1408.0,0.0,928.0,6322.0,0.0,402.6800000000002
221,36.0,1571.0,234.0,1828.0,2209.0,1408.0,0.0,770.0,7072.0,0.0,539.2300000000002
222,50.0,1665.0,266.0,1999.0,2328.0,1397.0,5.0,918.0,7636.0,0.0,651.3899999999994
223,53.0,1940.0,255.0,2050.0,2400.0,1322.0,40.0,765.0,7813.0,0.0,718.5499999999998
224,54.0,2101.0,274.0,2209.0,2451.0,1339.0,71.0,648.0,7952.0,0.0,851.45
225,55.0,2101.0,270.0,2310.0,2425.0,1325.0,94.0,520.0,7903.0,0.0,835.66
226,56.0,2083.0,271.0,2440.0,2418.0,1345.0,104.0,464.0,7886.0,0.0,859.4300000000007
227,56.0,2083.0,266.0,2499.0,2375.0,1345.0,93.0,547.0,7834.0,0.0,891.8499999999996
228,55.0,2079.0,254.0,2635.0,2335.0,1313.0,78.0,650.0,7661.0,0.0,961.16
229,55.0,2074.0,245.0,2366.0,2271.0,1372.0,44.0,978.0,7579.0,0.0,1001.5600000000001
230,54.0,2085.0,253.0,2238.0,2381.0,1362.0,15.0,1217.0,7684.0,0.0,1011.56
231,55.0,2109.0,264.0,2302.0,2373.0,1376.0,0.0,1151.0,8065.0,0.0,923.72
232,55.0,2111.0,262.0,2377.0,2348.0,1395.0,0.0,1146.0,8164.0,0.0,891.64
233,54.0,2109.0,263.0,2207.0,2324.0,1395.0,0.0,1192.0,7989.0,0.0,875.0300000000001
234,54.0,2089.0,257.0,2048.0,2265.0,1395.0,0.0,1373.0,7792.0,0.0,890.98
235,54.0,2021.0,241.0,1802.0,2218.0,1398.0,0.0,1561.0,7362.0,0.0,861.81
236,55.0,1667.0,241.0,1758.0,2058.0,1401.0,0.0,1583.0,6844.0,0.0,771.6400000000001
237,54.0,1625.0,251.0,1524.0,2137.0,1401.0,0.0,1246.0,6292.0,0.0,683.94
238,53.0,1697.0,251.0,1326.0,2143.0,1402.0,0.0,1068.0,5967.0,0.0,692.1500000000001
239,50.0,1465.0,235.0,1242.0,1993.0,1405.0,0.0,1391.0,5803.0,0.0,686.79
240,47.0,1367.0,243.0,1375.0,1889.0,1410.0,0.0,1331.0,5714.0,0.0,714.97
241,50.0,1369.0,246.0,1386.0,1907.0,1411.0,0.0,1244.0,5663.0,0.0,742.05
