,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
127,297.48,252.02,506.5,167.54,3447.44,2514.86,329.33,272.78,27.17,21.24,7220.0,56.20000000000027,0.0
128,297.4,257.32,517.45,129.3,3573.94,2532.55,353.6,272.76,167.65,17.1,7596.0,61.90999999999917,0.0
129,293.9,255.33,524.95,299.4,3503.27,2552.26,351.57,276.19,416.13,10.47,7853.0,64.14000000000146,0.0
130,294.11,252.64,535.52,397.76,3469.97,2588.84,353.45,276.99,554.43,10.96,7997.0,85.07000000000107,0.0
131,294.86,254.04,538.7,508.84,3550.97,2631.48,356.2,276.8,531.14,11.3,7848.0,78.90000000000191,0.0
132,295.69,247.18,533.5,469.53,3415.07,2684.04,355.17,276.45,383.03,4.48,7754.0,70.12999999999829,0.0
133,291.64,241.11,526.38,113.16,3591.12,2698.98,346.82,274.28,180.68,3.17,7700.0,75.32000000000244,0.0
134,287.32,245.53,533.41,114.88,3546.03,2772.7,355.87,275.74,46.0,5.68,7709.0,61.45000000000073,0.0
135,292.63,251.15,534.91,760.24,3827.59,2842.32,360.02,277.22,1.49,5.49,7885.0,80.16000000000122,0.0
136,284.41,263.69,533.02,982.79,3924.22,2890.39,359.47,279.87,0.01,6.79,7872.0,89.90999999999985,0.0
137,284.27,261.7,534.24,955.02,3911.73,2908.55,356.57,281.73,0.0,10.73,7764.0,82.32000000000016,0.0
138,283.37,260.81,535.61,852.18,3922.68,2908.94,358.12,281.95,0.0,9.25,7575.0,74.58999999999878,0.0
139,283.84,258.55,533.1,658.65,3864.39,2908.47,355.08,275.09,0.0,9.7,7389.0,74.90999999999804,0.0
140,292.6,246.45,524.31,233.16,3796.05,2905.68,346.88,274.05,0.0,6.92,6974.0,69.89000000000169,0.0
141,292.85,237.17,521.09,263.53,3830.32,2906.58,334.89,273.34,0.0,6.83,6763.0,74.67999999999938,0.0
142,293.67,231.34,517.05,106.89,3645.55,2910.7,331.75,272.6,0.0,6.62,6461.0,69.89000000000033,0.0
143,283.51,226.38,506.36,106.8,3004.61,2909.18,322.2,270.79,0.0,8.11,6035.0,61.350000000000364,0.0
144,279.66,230.28,509.32,106.78,2861.26,2908.82,319.5,269.9,0.0,9.96,5908.0,0.0,277.0500000000002
145,275.96,226.02,506.43,106.73,2682.25,2910.65,322.62,269.01,0.0,16.51,5951.0,0.0,943.4600000000014
146,275.89,230.45,515.53,106.71,2657.07,2908.88,328.67,268.2,0.0,15.76,5953.0,0.0,844.1200000000008
147,276.0,232.09,520.74,106.66,2616.48,2906.08,331.51,267.16,0.0,23.15,5917.0,0.0,1037.9500000000003
148,275.97,221.92,516.34,106.62,2558.46,2906.7,317.5,266.16,0.0,26.43,5934.0,0.0,1042.5599999999997
149,275.79,220.16,516.45,114.24,2557.36,2905.43,323.31,269.24,0.0,34.08,6168.0,0.0,1022.7700000000004
150,276.38,236.86,509.92,124.1,2792.37,2910.16,334.2,270.99,0.45,41.48,6413.0,0.0,660.7099999999978
151,278.47,244.65,527.38,121.84,3298.54,2910.11,343.19,272.02,9.1,49.35,6693.0,61.43000000000029,0.0
152,282.41,247.75,534.56,116.31,3391.99,2912.67,349.43,273.67,43.25,43.72,7290.0,56.07999999999993,0.0
153,284.55,251.23,530.14,110.8,3689.29,2908.59,355.33,276.23,62.78,46.85,7772.0,65.31999999999971,0.0
154,294.9,250.65,527.25,518.64,3814.85,2904.45,355.52,277.57,64.43,50.16,7971.0,75.96999999999935,0.0
155,295.06,252.32,529.57,773.49,3830.22,2901.84,359.97,278.54,62.78,49.7,7884.0,72.49999999999818,0.0
156,294.89,251.42,528.46,155.3,3805.78,2905.79,355.47,276.6,44.51,56.29,7836.0,64.26999999999816,0.0
157,293.34,246.87,527.41,106.29,3707.99,2904.08,349.82,274.2,18.4,61.88,7824.0,56.910000000000764,0.0
158,285.35,247.22,526.25,108.46,3713.93,2904.81,351.43,275.01,3.29,64.29,7924.0,68.78999999999678,0.0
159,283.9,252.99,524.24,158.06,3748.78,2910.77,358.96,275.63,0.55,64.98,8047.0,61.25000000000364,0.0
160,283.97,260.09,532.7,720.93,3750.04,2913.49,357.42,279.66,0.02,75.47,7980.0,69.60000000000127,0.0
161,283.96,260.1,540.84,845.7,3793.05,2916.31,359.57,280.3,0.0,87.22,7991.0,83.48000000000047,0.0
162,283.97,258.51,540.0,808.53,3819.0,2917.05,358.22,281.17,0.0,89.19,7838.0,65.6399999999976,0.0
163,283.96,255.88,533.34,552.07,3818.05,2919.69,356.66,279.93,0.0,73.93,7742.0,76.28999999999905,0.0
164,283.83,249.43,533.35,309.46,3785.21,2921.97,354.88,277.85,0.0,82.8,7368.0,72.79000000000042,0.0
165,283.62,237.31,530.59,450.68,3794.18,2920.68,336.4,274.63,0.0,79.66,7322.0,73.28000000000202,0.0
166,283.79,235.57,528.56,348.66,3772.66,2922.42,332.65,273.99,0.0,73.1,7030.0,75.02999999999975,0.0
167,283.5,231.57,524.03,106.15,3404.76,2924.16,318.84,270.59,0.0,65.79,6768.0,0.0,645.5500000000006
168,280.65,234.36,530.95,106.06,3575.47,2924.02,323.23,268.21,0.0,59.71,6877.0,0.0,905.1899999999982
169,283.35,232.96,532.48,106.02,3540.39,2924.12,320.39,267.88,0.0,54.62,6763.0,0.0,932.100000000001
170,284.49,233.6,532.97,106.01,3561.06,2925.02,320.29,267.73,0.0,53.55,6694.0,0.0,927.4699999999984
171,294.53,238.33,532.94,105.97,3645.64,2927.55,324.57,267.92,0.0,42.11,6826.0,0.0,1014.8699999999992
172,286.1,251.88,526.97,105.92,3681.66,2926.34,339.95,270.65,0.0,39.83,7416.0,0.0,798.5800000000004
173,295.58,284.53,553.09,349.45,4099.9,2926.24,389.8,280.27,0.0,36.44,8620.0,70.67000000000098,0.0
174,295.62,289.77,584.65,1266.52,4242.44,2928.64,390.64,277.64,0.45,32.14,9230.0,86.20000000000209,0.0
175,291.34,291.1,671.47,1070.77,4426.06,2929.26,394.47,275.45,1.04,35.97,9427.0,89.94999999999982,0.0
176,296.21,291.77,689.25,980.05,4467.92,2928.21,389.25,276.35,10.83,43.48,9583.0,67.05000000000109,0.0
177,295.11,290.61,699.18,808.55,4495.19,2929.45,386.11,278.78,32.5,56.28,9539.0,53.8899999999976,0.0
178,294.94,286.48,696.26,606.08,4597.53,2928.34,384.6,278.42,50.2,69.12,9496.0,60.47999999999729,0.0
179,294.8,283.27,699.86,582.56,4599.24,2926.26,383.45,278.27,56.1,76.48,9697.0,64.64999999999827,0.0
180,291.18,283.7,697.21,565.13,4633.04,2925.85,385.32,278.07,51.29,88.24,9746.0,67.36999999999989,0.0
181,296.16,281.64,694.89,500.54,4611.31,2930.24,385.25,279.49,35.21,85.12,9623.0,76.47999999999911,0.0
182,296.14,281.25,695.71,545.03,4557.97,2929.35,385.2,279.85,9.03,95.3,9566.0,66.67999999999756,0.0
183,296.15,278.3,692.42,291.1,4510.36,2927.17,382.5,279.82,0.59,117.49,9624.0,69.02000000000135,0.0
184,292.14,284.65,678.24,454.4,4583.33,2927.28,387.78,281.51,0.03,145.61,9563.0,74.20999999999731,0.0
185,295.17,287.3,571.91,336.76,4571.63,2928.96,383.69,281.62,0.0,154.13,9307.0,54.08999999999946,0.0
186,296.24,288.12,555.27,242.58,4570.67,2927.04,384.9,282.34,0.0,149.12,9210.0,67.08999999999924,0.0
187,288.02,286.34,552.65,236.44,4499.61,2927.91,387.37,282.75,0.0,147.86,8945.0,55.14999999999918,0.0
188,286.73,266.57,551.36,214.68,4322.0,2928.85,371.33,278.5,0.0,147.91,8371.0,63.789999999999964,0.0
189,287.74,255.67,550.83,188.7,4309.48,2926.1,357.09,272.24,0.0,151.16,7897.0,75.11000000000058,0.0
190,287.32,241.03,533.76,112.66,3877.5,2924.81,353.77,270.23,0.0,147.9,7469.0,0.0,545.6499999999996
191,287.01,235.45,536.74,118.54,3656.74,2926.56,337.96,268.17,0.0,137.12,7137.0,0.0,1064.4999999999995
192,285.77,233.34,535.35,118.45,3381.17,2928.18,338.74,268.71,0.0,140.49,7180.0,0.0,1067.4
193,281.8,234.48,535.54,118.32,3137.85,2927.4,337.78,268.01,0.0,146.96,7056.0,0.0,1047.089999999999
194,275.01,232.72,530.54,118.23,3090.29,2924.43,333.56,266.52,0.0,179.54,6948.0,0.0,1038.8399999999983
195,272.01,233.64,529.26,118.14,3111.46,2920.19,334.83,266.65,0.0,188.21,7085.0,0.0,1030.4799999999998
196,258.55,253.97,538.53,122.27,3530.56,2921.74,348.48,265.72,0.0,192.94,7588.0,0.0,653.1500000000005
197,278.08,282.58,544.58,165.09,4160.54,2920.85,379.92,274.28,0.0,197.13,8712.0,67.08000000000129,0.0
198,289.41,286.22,551.81,289.33,4410.25,2918.22,382.55,274.45,0.46,209.16,9266.0,65.63000000000056,0.0
199,287.77,282.5,557.15,270.41,4471.2,2917.24,378.96,271.07,30.5,200.62,9328.0,62.790000000000646,0.0
200,295.69,280.81,571.67,270.83,4417.97,2919.12,371.01,269.56,141.06,194.98,9387.0,58.63000000000147,0.0
201,296.55,268.1,581.84,237.41,4401.62,2918.88,362.07,266.45,293.41,194.97,9281.0,59.95999999999822,0.0
202,290.95,266.2,536.25,267.74,4351.31,2916.15,367.62,267.26,385.54,192.86,9188.0,59.59999999999627,0.0
203,297.99,266.44,450.97,968.56,4462.11,2916.04,368.73,271.36,316.1,184.73,9292.0,73.38999999999987,0.0
204,297.79,270.54,417.98,1046.54,4496.56,2918.86,377.18,274.92,174.88,177.25,9343.0,86.22000000000094,0.0
205,290.23,271.97,416.75,954.15,4591.32,2915.66,382.93,278.91,82.82,153.22,9246.0,85.28000000000065,0.0
206,297.9,273.27,419.2,822.73,4594.73,2915.84,384.31,279.21,20.16,154.29,9252.0,77.69000000000051,0.0
207,297.85,272.75,417.88,544.38,4602.69,2919.65,384.58,278.17,0.71,164.24,9377.0,65.61000000000195,0.0
208,297.86,277.9,420.54,907.86,4629.41,2919.72,382.24,279.85,0.04,166.84,9429.0,85.29000000000042,0.0
209,297.79,280.81,419.72,871.1,4604.72,2919.99,380.93,281.12,0.0,164.6,9174.0,80.73999999999751,0.0
210,297.19,281.12,413.89,694.5,4613.87,2921.45,380.37,281.04,0.0,161.36,9041.0,67.90999999999735,0.0
211,287.76,278.19,404.26,658.59,4584.63,2920.33,379.27,280.63,0.0,157.55,8768.0,73.19000000000142,0.0
212,286.17,262.39,428.01,199.75,4519.95,2917.13,367.32,279.48,0.0,108.64,8192.0,71.4600000000014,0.0
213,285.69,248.0,487.66,171.47,4429.42,2918.17,369.58,272.58,0.0,88.07,7731.0,76.25,0.0
214,287.13,233.29,541.28,130.87,4357.55,2919.7,350.39,271.2,0.0,92.72,7330.0,75.4699999999998,0.0
215,287.13,234.31,538.27,123.55,4326.54,2918.9,349.45,269.17,0.0,76.84,6932.0,0.0,1010.8400000000006
216,287.13,234.22,501.59,123.01,4331.93,2920.83,338.98,268.22,0.0,53.97,6992.0,0.0,1052.2199999999978
217,287.02,234.34,503.77,122.92,4259.07,2921.37,339.98,267.96,0.0,51.0,6888.0,0.0,1036.519999999998
218,287.09,234.92,505.67,122.82,4284.5,2921.28,338.77,267.9,0.0,45.69,6795.0,0.0,1036.0800000000004
219,287.29,237.03,526.16,126.97,4283.95,2923.94,349.77,269.04,0.0,35.35,6918.0,0.0,1028.8500000000024
220,288.14,316.58,525.06,130.04,4306.91,2925.74,352.05,269.12,0.0,34.34,7439.0,0.0,740.3799999999987
221,297.98,419.95,577.69,225.9,4257.1,2924.44,379.71,278.49,0.0,30.6,8552.0,56.30999999999972,0.0
222,296.17,751.49,595.0,450.13,4292.5,2925.6,379.53,278.5,0.46,21.32,9117.0,67.7900000000011,0.0
