,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
141,788.53,2814.4,0.28,9.23,1062.39,3575.67,1382.4,0.0,6632.0,0.0,0.0,0.0,4219.0,-1218.0999999999985
142,625.96,2817.9,0.28,9.36,969.24,3476.96,1131.26,0.0,6832.0,0.0,0.0,0.0,3445.0,-1246.039999999999
143,595.46,2817.5,0.01,7.39,630.11,2935.14,1113.96,0.0,7063.0,0.0,0.0,0.0,2373.0,-1336.4300000000003
144,599.91,2815.4,0.02,6.21,490.43,2912.16,1276.22,0.0,7276.0,0.0,0.0,0.0,2189.0,-1364.6500000000005
145,556.34,2815.4,0.02,6.8,453.24,2706.83,1510.31,0.0,7230.0,0.0,0.0,0.0,2196.0,-1377.0600000000004
146,555.03,2816.0,0.02,10.23,345.16,1998.36,1953.58,0.0,7110.0,0.0,0.0,0.0,2050.0,-1481.62
147,548.13,2813.7,0.02,12.0,259.99,1659.65,2324.07,0.0,6986.0,0.0,0.0,0.0,1994.0,-1362.4400000000005
148,632.43,2815.5,0.01,13.62,277.67,2054.27,2531.62,0.0,6820.0,0.0,0.0,0.0,2710.0,-1204.880000000001
149,594.05,2815.9,0.02,14.99,184.86,2298.63,2739.08,0.0,6800.0,0.0,0.0,0.0,2883.0,-1035.4700000000012
150,566.41,2814.8,0.01,13.59,80.6,2243.3,2816.55,0.0,6774.0,0.0,0.0,0.0,2793.0,-1031.739999999998
151,612.61,2816.4,0.93,14.17,55.3,2523.0,2501.04,0.0,6793.0,0.0,0.0,0.0,2768.0,-1037.5499999999993
152,777.06,2817.1,7.29,16.86,0.0,2499.88,2359.62,0.0,7074.0,37.69,0.0,0.0,2538.0,-1171.8800000000006
153,611.34,2816.2,14.46,14.12,0.0,1974.36,2298.61,0.0,7429.0,219.58,0.0,0.0,1385.0,-1304.4899999999998
154,665.96,2816.5,20.58,13.34,0.0,1747.78,2360.18,0.0,7483.0,251.46,0.0,0.0,1235.0,-1345.12
155,625.63,2813.7,22.76,15.54,0.0,1851.9,2220.21,0.0,7452.0,127.73,0.0,0.0,1292.0,-1321.9900000000002
156,674.31,2812.9,18.18,14.65,0.0,1992.92,2059.75,0.0,7606.0,16.03,0.0,0.0,1261.0,-1310.32
157,608.58,2557.0,15.43,9.61,21.88,2062.99,2133.18,0.0,7499.0,0.0,0.0,0.0,1409.0,-1499.3300000000008
158,580.73,2813.9,9.07,7.01,0.0,1996.19,2282.53,0.0,7363.0,50.01,0.0,0.0,1435.0,-1158.5799999999997
159,612.15,2815.4,1.84,7.05,123.32,2258.67,2052.12,0.0,7365.0,0.0,0.0,0.0,1617.0,-1111.449999999999
160,783.19,2814.8,0.01,7.8,483.83,2963.12,1652.5,0.0,7312.0,0.0,0.0,0.0,2550.0,-1156.75
161,1134.8,2815.4,0.02,6.41,799.98,3609.68,1223.28,0.0,7270.0,0.0,0.0,0.0,3688.0,-1368.4300000000003
162,1148.58,2816.6,0.01,9.56,1032.89,4048.74,1093.23,0.0,7127.0,0.0,0.0,0.0,4420.0,-1397.3899999999994
163,1054.5,2818.5,0.02,10.77,1048.12,3920.08,1266.87,0.0,6794.0,0.0,0.0,0.0,4431.0,-1106.1399999999994
164,823.68,2819.4,0.01,7.11,999.06,3577.56,1473.28,0.0,6555.0,0.0,0.0,0.0,4238.0,-1092.8999999999996
165,837.48,2821.4,0.01,5.4,1111.27,3790.57,1226.07,0.0,6500.0,0.0,0.0,0.0,4246.0,-953.7999999999993
166,685.83,2821.6,0.01,6.42,1051.3,3670.41,1051.56,0.0,6806.0,0.0,0.0,0.0,3594.0,-1112.869999999999
167,554.88,2823.0,0.28,10.3,525.61,2738.92,1565.89,0.0,6880.0,0.0,0.0,0.0,2497.0,-1158.119999999999
168,616.31,2823.1,0.29,10.2,527.18,2477.82,1542.39,0.0,7001.0,0.0,0.0,0.0,2376.0,-1379.71
169,512.56,2822.4,0.27,10.58,695.19,2518.74,1515.27,0.0,7257.0,0.0,0.0,0.0,2230.0,-1411.9899999999998
170,449.38,2822.8,0.28,11.86,541.51,2218.91,1808.81,0.0,7141.0,0.0,0.0,0.0,2080.0,-1367.4499999999998
171,438.08,2821.1,0.28,8.66,432.35,2357.86,2103.33,0.0,7182.0,0.0,0.0,0.0,2129.0,-1149.3400000000001
172,575.66,2821.8,0.28,12.23,413.48,2691.0,2363.84,0.0,7149.0,0.0,0.0,0.0,2750.0,-1020.7099999999991
173,1360.38,2479.8,0.28,10.93,748.22,3259.74,1438.33,0.0,7473.0,0.0,0.0,0.0,3216.0,-1391.3199999999997
174,3143.83,2630.0,0.27,13.25,490.77,2739.87,443.99,0.0,7960.0,0.0,0.0,0.0,3454.0,-1952.0200000000004
175,2980.81,2816.9,3.66,11.7,793.97,2987.96,428.29,0.0,8388.0,0.0,0.0,0.0,3777.0,-2141.709999999999
176,2736.83,2817.6,17.45,8.25,716.01,3073.58,595.37,0.0,8421.0,0.0,0.0,0.0,3869.0,-2324.91
177,2255.98,2815.0,37.36,12.99,900.48,3314.95,905.38,0.0,8479.0,0.0,0.0,0.0,3734.0,-1970.8600000000006
178,2712.26,2815.5,51.79,13.1,994.99,3431.13,363.49,0.0,8547.0,0.0,0.0,0.0,3859.0,-2023.7399999999998
179,2375.21,2813.5,65.54,11.21,992.09,3438.19,341.94,0.0,8189.0,0.0,0.0,0.0,3717.0,-1868.3199999999997
180,2174.26,2810.9,63.47,11.27,1066.21,3495.38,372.6,0.0,8131.0,0.0,0.0,0.0,3728.0,-1864.9099999999999
181,1471.6,2812.0,41.12,10.7,1151.92,3842.92,982.78,0.0,8040.0,0.0,0.0,0.0,3671.0,-1397.9599999999991
