,biomass,gas,hard_coal,other_fossil,solar,wind_offshore,wind_onshore,DE -> DK,NO -> DK,SE -> DK,demand,DK -> DE,DK -> NO,DK -> SE,mismatch
0,587.0,236.0,254.0,175.0,0.0,917.03,1551.51,1998.59,0.0,0.0,3146.5,0.0,1213.44,1123.9,235.28999999999996
1,502.0,256.0,280.0,186.0,0.0,815.06,1465.03,2159.49,0.0,0.0,3024.7,0.0,1039.86,1340.0,259.02000000000044
2,488.0,259.0,259.0,179.0,0.0,854.22,1494.61,2088.28,0.0,0.0,2931.4,0.0,1186.87,1312.6,191.2400000000007
3,482.0,251.0,266.0,182.0,0.0,936.6,1406.38,2090.77,0.0,0.0,2878.9,0.0,1330.53,1262.4,142.91999999999962
4,390.0,204.0,254.0,184.0,0.0,917.27,1423.11,2126.08,0.0,0.0,2896.9,0.0,1327.34,1207.3,66.92000000000007
5,385.0,211.0,230.0,180.0,0.0,959.88,1501.38,1981.71,0.0,0.0,2998.2,0.0,1475.04,991.8,-16.06999999999971
6,417.0,222.0,283.0,185.0,0.0,965.99,1470.82,2213.19,0.0,0.0,3082.9,0.0,1330.28,1284.8,59.01999999999998
7,431.98,226.68,242.48,172.86,0.91,1019.8,1537.58,2092.98,0.0,0.0,3218.5,0.0,1340.45,1244.3,-77.97999999999956
8,469.78,243.48,236.35,160.46,11.2,1087.62,1637.26,2064.97,0.0,0.0,3511.1,0.0,1479.51,1062.7,-142.19000000000096
9,582.28,252.48,272.51,166.96,35.87,1139.75,2003.35,1977.28,0.0,0.0,3774.3,0.0,1528.55,1295.4,-167.77000000000044
10,575.92,280.72,326.25,167.44,54.12,1121.65,2026.74,2102.44,0.0,0.0,4097.0,0.0,1438.32,1302.1,-182.13999999999942
11,570.84,277.44,302.24,168.88,58.55,1136.89,2106.35,2076.1,0.0,0.0,4121.9,0.0,1454.72,1319.2,-198.52999999999884
12,660.8,258.8,251.25,160.6,59.87,1137.57,2367.24,1798.54,0.0,0.0,4014.3,0.0,1618.12,1339.6,-277.3500000000008
13,641.04,256.64,254.38,163.28,48.22,1129.89,2275.46,2077.15,0.0,0.0,4140.7,0.0,1569.34,1331.0,-194.98000000000047
14,615.62,279.92,303.25,175.34,19.19,1123.73,2110.87,2080.13,0.0,0.0,4005.2,0.0,1471.46,1300.1,-68.70999999999958
15,633.98,346.68,486.49,184.86,0.9,1096.24,1845.83,2068.87,0.0,0.0,4204.8,0.0,1472.08,985.5,1.4700000000002547
16,639.0,361.0,716.0,194.0,0.0,1099.52,1588.51,1978.05,0.0,0.0,4493.3,0.0,1393.01,690.2,-0.43000000000029104
17,705.0,358.0,737.0,190.0,0.0,1062.02,1485.56,1702.82,0.0,0.0,4384.9,0.0,1504.5,365.0,-14.0
18,712.0,377.0,603.0,199.0,0.0,1038.52,1473.49,1936.96,0.0,0.0,4138.2,0.0,1455.76,701.2,44.8100000000004
19,693.0,336.0,369.0,181.0,0.0,965.93,1489.09,2022.05,0.0,0.0,3897.0,0.0,1536.49,680.4,-57.820000000000164
20,656.0,319.0,305.0,179.0,0.0,1003.1,1467.44,1701.8,0.0,0.0,3652.6,0.0,1509.03,541.2,-71.48999999999978
21,599.0,348.0,306.0,183.0,0.0,904.29,1368.64,1881.67,0.0,0.0,3404.1,0.0,1436.58,712.6,37.32000000000062
22,560.0,334.0,368.0,184.0,0.0,830.32,1293.31,2094.98,0.0,0.0,3148.1,0.0,1447.86,1029.1,39.55000000000064
23,527.0,259.0,464.0,178.0,0.0,790.03,1223.7,2007.95,0.0,0.0,3003.5,0.0,1512.0,972.4,-38.22000000000071
24,526.0,238.0,506.0,177.0,0.0,769.68,1125.38,2085.36,0.0,0.0,2907.1,0.0,1556.42,1006.38,-42.48000000000002
25,526.0,230.0,496.0,177.0,0.0,687.69,1065.32,2071.4,0.0,0.0,2853.0,0.0,1600.06,831.9,-31.550000000000182
26,526.0,242.0,506.0,178.0,0.0,589.29,963.61,2090.58,0.0,0.0,2857.3,0.0,1539.23,703.61,-4.660000000000764
27,528.0,244.0,497.0,172.0,0.0,577.9,900.85,1757.22,0.0,0.0,2909.6,0.0,1125.48,597.62,44.27000000000044
28,549.0,262.0,537.0,178.0,0.0,487.93,874.46,1418.52,0.0,0.0,3112.9,0.0,510.13,654.6700000000001,29.20999999999958
29,642.0,277.0,592.0,191.0,0.0,459.05,903.62,1283.74,124.88,0.0,3657.5,0.0,0.0,695.09,120.69999999999993
30,684.0,383.0,815.0,195.0,0.0,539.86,904.41,0.0,715.61,432.32,4286.7,289.67,0.0,0.0,92.82999999999998
31,732.96,645.36,1108.97,208.72,1.28,512.69,882.24,0.0,1295.66,681.85,4695.0,1353.32,0.0,0.0,21.410000000000537
32,748.42,706.72,1013.12,203.94,29.12,503.15,828.49,0.0,1514.53,1121.53,4829.1,1850.91,0.0,0.0,-10.990000000000009
33,747.08,706.28,1021.77,199.56,95.8,471.42,783.36,0.0,1529.87,1230.8,4929.4,1895.54,0.0,0.0,-38.99999999999909
34,748.0,706.0,912.09,202.0,150.17,477.05,665.54,0.0,1527.1,1311.84,4928.4,1848.07,0.0,0.0,-76.67999999999961
35,750.54,703.64,822.31,198.78,173.15,510.98,562.57,0.0,1527.69,1370.36,4840.9,1857.0,0.0,0.0,-77.8799999999992
36,740.14,709.24,847.65,201.98,142.66,532.52,629.68,0.0,1527.3,1259.91,4799.9,1831.59,0.0,0.0,-40.40999999999963
37,742.34,708.44,1021.42,202.38,82.86,430.61,724.56,0.0,1528.18,1128.92,4766.6,1827.06,0.0,0.0,-23.949999999999363
38,744.56,733.96,1064.71,203.92,21.94,487.51,648.34,0.0,1526.81,1120.59,4722.4,1829.36,0.0,0.0,0.5800000000006094
39,745.98,726.68,1194.49,200.86,1.03,444.66,699.53,0.0,1530.96,1344.24,5006.3,1853.74,0.0,0.0,28.38999999999919
40,712.0,730.0,1247.0,204.0,0.0,436.16,818.33,0.0,1531.57,1525.91,5400.8,1832.55,0.0,0.0,-28.38000000000079
41,692.0,714.0,1307.0,202.0,0.0,558.78,801.29,0.0,1526.77,1106.89,5200.0,1779.99,0.0,0.0,-71.26000000000045
42,640.0,702.0,990.0,199.0,0.0,679.89,834.91,0.0,1315.88,865.1700000000001,4801.3,1387.67,0.0,0.0,37.88000000000011
43,615.0,645.0,629.0,192.0,0.0,679.32,923.33,0.0,848.3,95.75,4416.5,195.8,0.0,0.0,15.399999999999807
44,581.0,493.0,461.0,189.0,0.0,706.78,1018.77,1201.39,318.78,0.0,4129.0,0.0,0.0,826.9399999999999,13.779999999999404
45,578.0,461.0,423.0,193.0,0.0,889.58,1129.74,1693.0,0.0,0.0,3811.9,0.0,242.28,1301.9,11.239999999999554
46,538.0,389.0,393.0,187.0,0.0,958.04,1347.42,2084.5,0.0,0.0,3525.3,0.0,834.97,1530.4,6.289999999999964
47,530.0,295.0,388.0,168.0,0.0,963.5,1535.6,2170.87,0.0,0.0,3358.2,0.0,1308.16,1337.8,46.80999999999949
48,530.0,244.0,325.0,159.0,0.0,1093.01,1835.47,2094.71,0.0,0.0,3402.0,0.0,1462.9,1462.2,-45.909999999999854
49,559.0,183.0,282.0,149.0,0.0,1141.01,2138.55,2051.08,0.0,0.0,3423.4,0.0,1595.69,1677.4,-192.8499999999999
50,526.0,219.0,300.0,142.0,0.0,794.63,2374.22,2097.9,0.0,0.0,3466.4,0.0,1498.27,1710.1,-221.01999999999998
51,534.0,219.0,282.0,135.0,0.01,785.16,2653.84,2056.31,0.0,0.0,3578.1,0.0,1551.34,1787.5,-251.62000000000035
52,520.0,231.0,295.0,155.0,0.0,785.61,2919.06,2089.15,0.0,0.0,3839.5,0.0,1498.19,1782.0,-124.87000000000035
53,538.0,241.0,325.0,182.0,0.0,1166.58,2912.02,2045.34,0.0,0.0,4291.9,0.0,1520.03,1746.9,-148.88999999999942
54,660.0,374.0,519.0,190.0,0.0,1092.59,2840.25,2140.88,0.0,0.0,4923.8,0.0,1483.02,1515.7,-105.80000000000018
55,707.0,434.0,676.0,191.0,0.52,1049.22,2707.34,2053.81,0.0,0.0,5243.4,0.0,1494.32,1133.6,-52.43000000000029
56,654.94,459.04,676.46,193.58,2.99,1031.48,2349.9,2127.13,0.0,0.0,5288.9,0.0,1459.33,782.9,-35.61000000000013
57,693.74,463.84,651.33,197.18,13.48,979.8,1830.48,2094.71,0.0,0.0,5370.0,0.0,1266.83,292.78,-5.0499999999995
58,641.42,428.72,546.14,186.94,29.06,995.98,1428.16,1995.16,0.0,36.34,5327.3,0.0,1025.61,0.0,-64.99000000000001
59,643.22,444.52,536.03,184.54,39.29,810.89,1163.49,2049.79,0.0,0.0,5224.3,0.0,657.23,37.620000000000005,-47.38000000000068
60,615.96,473.36,691.35,193.72,51.84,691.55,856.4,2115.97,0.0,0.0,5177.9,0.0,317.19,143.18,51.879999999999995
61,619.12,472.92,713.41,193.84,44.75,579.56,600.66,2111.88,0.0,93.04999999999995,5059.9,0.0,291.77,0.0,77.51999999999998
62,685.66,480.56,889.25,195.62,17.15,377.29,461.1,2103.53,0.0,0.0,4944.2,0.0,91.16,21.870000000000005,152.93000000000004
63,692.98,476.68,946.49,197.86,0.97,360.94,363.71,2096.52,0.0,171.72999999999996,5145.9,0.0,31.43,0.0,130.55000000000047
64,717.0,449.0,935.0,191.0,0.0,293.84,334.63,2091.95,41.95,504.23,5470.1,0.0,0.0,0.0,88.5
65,735.0,459.0,923.0,187.0,0.0,127.93,324.11,2075.34,23.13,513.99,5245.4,0.0,0.0,0.0,123.10000000000036
66,753.0,467.0,677.0,190.0,0.0,147.72,317.52,2094.63,0.0,457.12,4904.2,0.0,48.96,0.0,150.82999999999996
67,765.0,455.0,491.0,190.0,0.0,362.4,291.72,2089.29,0.0,189.39,4570.6,0.0,114.94,0.0,148.2599999999989
68,729.0,389.0,415.0,180.0,0.0,466.64,296.9,2089.5,0.0,0.0,4267.2,0.0,203.7,27.459999999999997,67.68000000000015
69,678.0,366.0,424.0,182.0,0.0,507.42,417.84,2054.69,0.0,0.0,3927.5,0.0,331.24,334.2,37.01000000000067
70,677.0,353.0,418.0,180.0,0.0,458.35,538.35,2045.06,0.0,0.0,3611.0,0.0,742.0,310.0,6.760000000000218
71,639.0,359.0,482.0,183.0,0.0,469.95,546.02,2103.08,0.0,0.0,3401.3,0.0,944.6,337.19,98.95999999999913
72,617.0,331.0,460.0,173.0,0.0,482.75,632.01,2019.31,0.0,0.0,3295.3,0.0,1163.74,263.84000000000003,-7.8100000000004
73,607.0,329.0,464.0,173.0,0.0,641.8,789.67,2056.71,0.0,0.0,3249.2,0.0,1275.71,565.67,-29.399999999999636
74,591.0,335.0,425.0,170.0,0.0,725.29,942.8,2094.36,0.0,0.0,3265.7,0.0,1280.93,745.7,-8.8799999999992
75,560.0,337.0,410.0,173.0,0.0,712.94,1045.33,2051.24,0.0,0.0,3325.1,0.0,1011.15,993.2,-39.9399999999996
76,585.0,349.0,443.0,175.0,0.0,648.82,1049.31,2069.83,0.0,0.0,3561.5,0.0,468.24,1304.5,-14.279999999999973
77,594.0,367.0,503.0,179.0,0.0,590.78,1009.31,1797.76,0.0,0.0,4179.9,0.0,5.670000000000001,833.5,21.77999999999986
78,634.0,451.0,745.0,183.0,0.0,539.13,908.15,567.1999999999999,368.68,527.28,4895.0,0.0,0.0,0.0,28.44000000000051
79,664.96,670.36,1085.97,192.72,1.03,499.04,878.95,0.0,940.12,1014.11,5158.2,766.48,0.0,0.0,22.580000000000382
80,678.62,703.92,1199.26,200.34,19.81,455.1,853.09,0.0,1498.94,920.15,5176.6,1375.02,0.0,0.0,-22.389999999999873
81,696.74,715.84,1136.72,187.18,63.51,368.28,828.17,0.0,1531.58,1412.41,5212.1,1758.15,0.0,0.0,-29.820000000000164
82,698.94,765.04,1223.2,179.58,102.66,311.55,787.43,0.0,1531.18,1359.93,5161.0,1819.35,0.0,0.0,-20.83999999999969
83,711.5,761.0,1184.85,176.5,124.97,243.23,745.63,0.0,1531.37,1448.85,5062.5,1861.22,0.0,0.0,4.179999999999609
84,741.04,772.64,1191.64,188.28,97.73,202.8,664.32,0.0,1530.86,1577.92,5089.1,1898.46,0.0,0.0,-20.330000000000837
85,773.9,819.4,1269.72,184.3,54.07,126.5,565.44,0.0,1531.03,1564.33,5045.3,1856.43,0.0,0.0,-13.039999999999736
86,766.72,833.52,1238.81,206.04,14.38,91.23,443.29,0.0,1531.24,1556.04,4989.8,1678.39,0.0,0.0,13.080000000000155
87,774.98,803.68,1260.49,219.86,1.09,76.58,328.58,0.0,1531.93,1614.95,5222.2,1354.31,0.0,0.0,35.629999999999654
88,763.0,801.0,1331.0,219.0,0.0,38.01,232.75,0.0,1531.54,1607.78,5565.8,858.56,0.0,0.0,99.7199999999998
89,767.0,772.0,1334.0,217.0,0.0,34.63,208.82,0.0,1531.27,1584.52,5333.0,1014.59,0.0,0.0,101.64999999999975
90,755.0,769.0,1279.0,218.0,0.0,33.68,198.3,0.0,1530.99,1554.84,4982.8,1315.54,0.0,0.0,40.469999999999345
91,672.0,684.0,986.0,214.0,0.0,46.51,192.7,0.0,1530.47,1516.42,4645.5,1158.04,0.0,0.0,38.5600000000004
92,625.0,551.0,689.0,193.0,0.0,74.21,169.15,130.27999999999997,1504.51,423.71,4331.4,0.0,0.0,0.0,28.460000000000946
93,624.0,468.0,486.0,189.0,0.0,109.49,147.67,221.4,1309.83,415.11,3964.2,0.0,0.0,0.0,6.300000000000182
94,622.0,409.0,388.0,180.0,0.0,132.64,152.4,1316.96,793.79,0.0,3611.8,0.0,0.0,380.41,2.5799999999997567
95,626.0,353.0,352.0,178.0,0.0,104.89,178.6,2031.86,368.53,0.0,3454.7,0.0,0.0,697.53,40.65000000000032
96,590.0,295.0,380.0,167.0,0.0,72.7,208.86,2092.96,0.0,0.0,3353.6,0.0,108.58,235.23,109.11000000000007
97,620.0,309.0,386.0,200.0,0.0,150.12,246.19,2076.36,0.0,0.0,3210.9,0.0,588.48,123.38,64.90999999999997
98,627.0,311.0,395.0,212.0,0.0,404.44,248.18,2090.9,0.0,0.0,3218.8,0.0,594.7,420.5,54.52000000000021
99,655.0,318.0,396.0,214.0,0.0,417.51,262.82,2085.67,0.0,0.0,3320.9,0.0,675.77,340.27,12.059999999999945
100,623.0,327.0,402.0,215.0,0.0,415.24,253.19,2089.11,0.0,0.0,3560.7,0.0,111.07,626.38,26.3900000000001
101,635.0,392.0,495.0,219.0,0.0,372.93,223.16,2058.29,429.49,0.0,4205.7,0.0,0.0,610.9799999999999,8.189999999999259
102,644.0,521.0,497.0,207.0,0.0,365.89,203.43,785.67,1022.4,622.43,4858.7,0.0,0.0,0.0,10.11999999999989
103,671.98,684.68,780.48,212.86,1.11,380.24,173.14,231.11,1494.56,505.69,5151.0,0.0,0.0,0.0,-15.149999999999636
104,668.76,706.16,816.84,215.32,12.03,347.88,164.0,0.0,1530.89,1215.89,5144.7,500.71,0.0,0.0,32.36000000000064
105,670.08,703.28,1042.39,213.56,46.13,306.94,132.3,0.0,1532.81,1553.64,5185.4,960.28,0.0,0.0,55.4500000000005
106,682.68,720.88,1116.12,217.76,66.25,148.05,125.32,0.0,1531.51,1740.01,5126.6,1158.56,0.0,0.0,63.41999999999962
107,777.36,730.76,1193.92,226.52,81.92,115.85,148.53,0.0,1530.28,1668.32,4994.6,1421.41,0.0,0.0,57.44999999999959
108,863.6,823.6,1221.06,231.2,70.55,182.66,181.3,0.0,1531.04,1669.98,4899.7,1817.91,0.0,0.0,57.37999999999988
109,909.06,820.96,1160.89,219.42,46.98,139.81,176.24,0.0,1531.33,1680.91,4746.5,1866.38,0.0,0.0,72.71999999999935
110,915.66,855.56,1171.28,226.62,16.9,110.73,157.95,0.0,1532.06,1581.05,4667.4,1856.93,0.0,0.0,43.47999999999979
111,912.98,848.68,1230.49,253.86,1.2,91.22,141.06,0.0,1531.85,1447.42,4918.0,1494.58,0.0,0.0,46.17999999999938
112,971.0,862.0,1230.0,253.0,0.0,117.74,136.15,0.0,1531.74,1520.9,5261.6,1323.84,0.0,0.0,37.09000000000037
113,979.0,859.0,1208.0,247.0,0.0,77.54,168.85,0.0,1531.27,1552.01,5080.5,1470.75,0.0,0.0,71.42000000000007
114,900.0,837.0,1131.0,233.0,0.0,80.27,179.22,0.0,1531.06,1551.72,4733.1,1684.73,0.0,0.0,25.439999999999145
115,784.0,734.0,953.0,210.0,0.0,59.88,124.62,0.0,1531.46,1453.32,4379.7,1423.95,0.0,0.0,46.62999999999988
116,759.0,662.0,877.0,207.0,0.0,65.4,102.46,0.0,1531.26,1282.84,4095.5,1310.64,0.0,0.0,80.81999999999994
117,752.0,659.0,768.0,204.0,0.0,79.01,112.92,0.0,1531.25,1564.09,3826.3,1739.44,0.0,0.0,104.5300000000002
118,729.0,611.0,552.0,204.0,0.0,44.8,103.21,0.0,1516.81,1680.28,3568.3,1810.5,0.0,0.0,62.30000000000018
119,712.0,466.0,478.0,197.0,0.0,12.94,99.18,0.0,1096.21,1749.61,3313.0,1356.06,0.0,0.0,141.87999999999965
120,708.0,419.0,407.0,203.0,0.0,18.3,104.79,0.0,557.02,934.84,3139.5,155.73000000000002,0.0,0.0,56.7199999999998
121,691.0,407.0,406.0,204.0,0.0,34.15,109.26,993.62,45.98,249.87000000000003,3067.4,0.0,0.0,0.0,73.48000000000002
122,616.0,409.0,459.0,203.0,0.0,27.86,111.83,1999.13,0.0,0.0,3078.1,0.0,485.54,168.31,93.86999999999978
123,605.0,408.0,435.0,197.0,0.0,12.76,129.5,1391.47,0.0,204.74,3105.3,0.0,207.78,0.0,70.39000000000007
124,598.0,427.0,436.0,198.0,0.0,3.65,143.13,266.56,336.78,811.79,3168.1,0.0,0.0,0.0,52.809999999999945
125,696.0,455.0,420.0,207.0,0.0,21.35,150.22,0.0,930.04,1328.65,3372.0,824.53,0.0,0.0,11.730000000000246
126,723.0,487.0,431.0,203.0,0.0,62.2,167.52,0.0,1497.78,1616.84,3684.7,1531.13,0.0,0.0,-27.48999999999978
127,754.98,608.68,607.48,203.86,0.98,92.33,182.26,0.0,1532.79,1551.1,4011.0,1529.51,0.0,0.0,-6.050000000000864
128,795.76,646.16,1105.86,211.32,12.73,155.05,213.02,0.0,1531.44,1606.47,4269.0,2008.23,0.0,0.0,0.5799999999994725
129,804.96,634.36,1070.34,199.72,52.37,226.67,266.43,0.0,1532.63,1698.46,4409.1,2071.1,0.0,0.0,5.739999999999327
130,803.92,680.72,991.72,189.44,104.1,332.89,298.58,0.0,1532.09,1620.25,4427.1,2095.01,0.0,0.0,31.599999999998545
131,764.4,691.4,954.42,188.8,129.7,362.44,296.7,0.0,1531.7,1573.53,4368.7,2102.25,0.0,0.0,22.140000000000327
132,714.86,693.76,944.19,188.02,107.22,387.79,358.83,0.0,1531.78,1480.84,4290.7,2101.55,0.0,0.0,15.039999999999054
133,655.64,690.24,929.16,185.48,68.69,454.85,403.31,0.0,1531.55,1462.55,4261.3,2100.21,0.0,0.0,19.959999999999127
134,631.54,693.64,845.21,184.78,23.61,455.91,410.25,0.0,1531.56,1560.93,4283.8,2090.63,0.0,0.0,-37.0
135,670.96,719.36,870.97,185.72,1.46,483.09,473.88,0.0,1531.75,1637.89,4596.4,2031.3,0.0,0.0,-52.61999999999966
136,770.0,758.0,1085.0,191.0,0.0,534.27,562.39,0.0,1531.96,1526.53,5003.0,2018.13,0.0,0.0,-61.98000000000047
137,803.0,713.0,942.0,186.0,0.0,616.57,606.45,0.0,1532.12,1534.45,4940.2,2025.66,0.0,0.0,-32.269999999999754
138,769.0,682.0,749.0,185.0,0.0,595.75,608.23,0.0,1532.49,1476.86,4588.5,2003.23,0.0,0.0,6.599999999999909
139,755.0,645.0,571.0,183.0,0.0,555.2,577.49,0.0,1531.51,1287.81,4297.0,1781.96,0.0,0.0,27.049999999999272
140,756.0,610.0,467.0,179.0,0.0,441.01,539.24,0.0,1522.47,1221.7,4050.2,1696.96,0.0,0.0,-10.739999999999782
141,738.0,562.0,438.0,187.0,0.0,432.64,458.87,0.0,1391.78,649.61,3832.5,1023.51,0.0,0.0,1.8899999999996453
142,718.0,536.0,396.0,178.0,0.0,410.31,367.99,0.0,1125.07,622.4100000000001,3610.4,746.98,0.0,0.0,-3.5999999999994543
143,701.0,457.0,385.0,156.0,0.0,331.69,288.28,543.65,544.28,0.0,3404.3,0.0,0.0,2.269999999999982,0.32999999999992724
144,633.0,439.0,377.0,156.0,0.0,229.88,237.77,1254.98,25.38,0.0,3260.8,0.0,0.0,74.00999999999999,18.200000000000045
145,664.0,440.0,376.0,153.0,0.0,153.73,202.23,1851.55,0.0,0.0,3197.2,0.0,586.93,47.15000000000009,9.23000000000036
146,733.0,450.0,426.0,157.0,0.0,155.29,197.03,2075.82,0.0,193.50999999999996,3200.7,0.0,1157.39,0.0,29.559999999999718
147,740.0,451.0,447.0,153.0,0.0,123.03,221.57,2080.02,0.0,373.81,3235.0,0.0,1321.62,0.0,32.8100000000004
148,707.0,457.0,458.0,153.0,0.0,93.51,232.26,2091.72,0.0,22.07,3290.0,0.0,871.36,0.0,53.19999999999948
149,704.0,467.0,464.0,152.0,0.0,66.0,257.61,2092.12,0.0,0.0,3440.9,0.0,458.58,275.42,27.829999999999472
150,699.0,468.0,448.0,156.0,0.0,34.78,347.23,2086.43,0.0,0.0,3699.6,0.0,65.79,492.0,-17.949999999999363
151,737.96,490.36,452.97,164.72,1.98,27.62,442.56,2076.92,13.7,0.0,4002.2,0.0,0.0,421.17,-14.57999999999987
152,704.16,488.56,563.4,164.12,41.69,80.84,494.74,2016.7,80.27,0.0,4225.3,0.0,0.0,450.65,-41.470000000000596
153,789.52,496.32,694.32,164.64,123.77,132.31,467.3,1990.19,51.87,0.0,4329.5,0.0,0.0,616.1700000000001,-35.43000000000029
154,789.0,511.0,832.35,168.0,200.1,123.47,372.97,1570.97,3.25,0.0,4324.1,0.0,0.0,319.85,-72.84000000000071
155,797.42,556.72,841.5,167.94,228.6,188.16,289.76,1061.62,109.97,0.0,4246.5,0.0,0.0,86.25999999999999,-91.07000000000039
156,796.96,559.36,818.38,168.72,201.93,249.9,277.07,1581.66,47.21,0.0,4185.4,0.0,0.0,570.02,-54.22999999999911
157,796.44,567.04,773.34,171.08,128.05,224.35,317.88,2072.88,46.38,0.0,4153.2,0.0,0.0,1020.3,-76.05999999999926
158,793.16,576.56,728.46,169.12,42.47,163.38,418.34,2077.59,38.94,0.0,4193.1,0.0,0.0,852.1,-37.17999999999995
159,791.94,594.04,773.46,166.58,2.36,151.17,552.23,1498.56,444.08,0.0,4569.7,0.0,0.0,370.59,34.13000000000028
160,793.0,615.0,937.0,177.0,0.01,127.67,621.26,0.0,990.78,1029.17,5092.4,234.78000000000003,0.0,0.0,-36.28999999999934
161,792.0,625.0,1049.0,174.0,0.0,169.07,650.79,0.0,1478.75,1164.5,5042.9,1112.9,0.0,0.0,-52.689999999999145
162,794.0,616.0,923.0,170.0,0.0,240.68,647.32,0.0,1517.51,1092.12,4765.3,1290.95,0.0,0.0,-55.62000000000012
163,787.0,602.0,798.0,167.0,0.0,256.87,676.32,0.0,1324.54,1117.71,4442.5,1309.0,0.0,0.0,-22.05999999999949
164,771.0,570.0,770.0,164.0,0.0,270.73,643.41,0.0,743.72,466.52,4141.5,224.65,0.0,0.0,33.2300000000001
165,724.0,497.0,755.0,166.0,0.0,237.42,603.33,0.0,176.17,1272.23,3827.8,615.37,0.0,0.0,-12.02000000000055
166,719.0,479.0,688.0,161.0,0.0,293.56,607.66,592.58,0.0,217.0,3579.0,0.0,145.05,0.0,33.749999999999716
167,718.0,420.0,664.0,162.0,0.0,326.98,549.74,1258.07,0.0,0.0,3349.2,0.0,624.88,60.170000000000016,64.54000000000019
168,715.0,405.0,524.0,159.0,0.0,352.8,501.01,1982.18,0.0,0.0,3315.6,0.0,1210.81,112.75999999999992,-0.17999999999915417
169,715.0,410.0,646.0,159.0,0.0,326.86,441.97,2089.3,0.0,12.210000000000036,3301.1,0.0,1491.52,0.0,7.720000000000255
170,713.0,412.0,639.0,158.0,0.0,231.43,384.34,2088.92,0.0,162.99,3312.6,0.0,1470.98,0.0,6.100000000000364
171,715.0,421.0,577.0,162.0,0.0,153.4,359.34,2081.75,0.0,0.0,3371.6,0.0,980.77,59.0,58.11999999999989
172,661.0,415.0,523.0,157.0,0.0,122.67,358.38,1927.02,0.0,0.0,3643.7,0.0,436.35,48.910000000000025,35.10999999999984
173,663.0,498.0,821.0,178.0,0.0,54.03,311.66,364.71,162.04,1300.22,4268.6,0.0,0.0,0.0,84.05999999999949
174,660.0,634.0,1044.0,199.0,0.01,33.7,287.66,16.939999999999998,755.13,1476.61,4939.9,0.0,0.0,0.0,167.14999999999964
175,669.96,696.36,1254.97,200.72,2.53,41.13,256.3,0.0,1327.44,1552.63,5072.8,640.19,0.0,0.0,289.05000000000064
176,728.2,735.2,1335.44,200.4,39.81,29.22,222.61,0.0,1523.2,1583.69,5088.9,1047.77,0.0,0.0,261.1000000000008
177,788.6,770.6,1455.4,196.2,119.92,17.19,190.27,0.0,1531.4,1626.5,5087.9,1332.39,0.0,0.0,275.7900000000002
178,783.12,740.92,1354.47,188.84,193.59,29.45,157.96,0.0,1531.06,1626.53,5086.5,1367.48,0.0,0.0,151.9600000000005
179,790.58,743.28,1401.63,195.06,221.0,55.74,118.95,0.0,1530.98,1513.45,4987.2,1459.7,0.0,0.0,123.77000000000021
180,747.08,730.28,1300.47,200.56,196.15,61.68,107.88,0.0,1531.02,1529.05,5052.5,1313.31,0.0,0.0,38.36000000000013
181,743.48,679.68,1174.39,199.36,125.85,76.12,108.49,0.0,1530.99,1557.85,5046.8,1108.7399999999998,0.0,0.0,40.67000000000007
182,703.14,626.24,1148.95,195.98,43.51,120.3,120.73,0.0,1531.57,1463.74,4982.9,910.91,0.0,0.0,60.35000000000025
183,751.94,602.04,1101.46,179.58,2.42,175.32,169.05,0.0,1532.01,1369.79,5247.6,555.71,0.0,0.0,80.30000000000018
184,787.0,633.0,1199.0,198.0,0.01,280.49,237.58,0.0,1523.71,1412.78,5587.9,569.4100000000001,0.0,0.0,114.25999999999999
185,785.0,665.0,1423.0,201.0,0.0,367.13,341.74,0.0,1425.72,1051.81,5184.1,818.92,0.0,0.0,257.3799999999993
186,747.0,635.0,1152.0,199.0,0.0,464.51,487.7,90.07,854.14,415.49,4946.7,0.0,0.0,0.0,98.21000000000004
187,743.0,594.0,976.0,177.0,0.0,568.33,653.66,1338.21,280.87,0.0,4634.4,0.0,0.0,626.0,70.67000000000007
188,746.0,556.0,817.0,164.0,0.0,675.22,859.62,1467.05,0.0,0.0,4369.9,0.0,59.92,825.0,30.070000000000732
189,751.0,547.0,852.0,165.0,0.0,701.97,989.77,1517.89,0.0,0.0,4023.8,0.0,340.46,1115.5,44.86999999999989
190,753.0,521.0,776.0,162.0,0.0,700.32,1031.5,2055.39,0.0,0.0,3741.6,0.0,921.98,1366.5,-30.86999999999989
191,784.0,403.0,699.0,149.0,0.0,742.57,1161.26,2042.27,0.0,0.0,3645.3,0.0,1489.54,1022.6,-176.3399999999997
192,771.0,389.0,671.0,146.0,0.0,827.1,1296.97,2072.94,0.0,0.0,3534.5,0.0,1518.1,1334.5,-213.0899999999997
193,694.0,385.0,612.0,141.0,0.0,846.57,1464.16,1849.38,0.0,0.0,3504.2,0.0,1505.04,1217.6,-234.7299999999991
194,644.0,385.0,616.0,136.0,0.0,896.65,1588.79,1789.78,0.0,0.0,3583.0,0.0,1505.33,1219.4,-251.50999999999976
195,676.0,395.0,632.0,139.0,0.0,851.6,1657.3,1500.81,0.0,0.0,3598.4,0.0,1481.55,1098.3,-326.5400000000009
