,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,mismatch
4504,1681.0,348.0,17.0,600.0,212.0,3254.44,-396.44000000000005
4505,1693.0,383.0,19.0,608.0,192.0,3219.19,-324.19000000000005
4506,1673.0,473.0,77.0,600.0,154.0,3096.74,-119.73999999999978
4507,1658.0,472.0,17.0,596.0,118.0,2956.94,-95.94000000000005
4508,1664.0,525.0,57.0,598.0,110.0,2848.72,105.2800000000002
4509,1663.0,535.0,36.0,598.0,106.0,2865.85,72.15000000000009
4510,1644.0,527.0,55.0,590.0,118.0,2726.46,207.53999999999996
4511,1650.0,513.0,83.0,580.0,125.0,2537.52,413.48
4512,1642.0,367.0,148.0,590.0,115.0,2377.26,484.7399999999998
4513,1647.0,281.0,147.0,592.0,108.0,2277.7,497.3000000000002
4514,1610.0,201.0,146.0,590.0,96.0,2223.86,419.1399999999999
4515,1547.0,200.0,145.0,589.0,100.0,2199.77,381.23
4516,1519.0,199.0,144.0,582.0,99.0,2142.43,400.57000000000016
4517,1604.0,204.0,142.0,596.0,80.0,2210.82,415.17999999999984
4518,1627.0,202.0,105.0,593.0,51.0,2377.13,200.8699999999999
4519,1594.0,313.0,19.0,576.0,27.0,2628.93,-99.92999999999984
4520,1609.0,381.0,20.0,582.0,28.0,2886.16,-266.15999999999985
4521,1694.0,420.0,21.0,614.0,39.0,3051.28,-263.2800000000002
4522,1653.0,428.0,16.0,595.0,37.0,3110.72,-381.7199999999998
4523,1650.0,444.0,16.0,594.0,39.0,3155.0,-412.0
4524,1665.0,450.0,16.0,599.0,46.0,3119.9,-343.9000000000001
4525,1523.0,405.0,15.0,579.0,72.0,3037.27,-443.27
4526,1329.0,379.0,16.0,585.0,94.0,2972.18,-569.1799999999998
4527,1405.0,399.0,20.0,603.0,121.0,2994.38,-446.3800000000001
4528,1627.0,419.0,19.0,597.0,156.0,3082.74,-264.7399999999998
4529,1660.0,443.0,37.0,592.0,182.0,3089.07,-175.07000000000016
4530,1658.0,487.0,36.0,585.0,199.0,3016.88,-51.88000000000011
4531,1644.0,388.0,17.0,595.0,203.0,2924.69,-77.69000000000005
4532,1678.0,467.0,30.0,603.0,193.0,2865.09,105.90999999999985
4533,1678.0,494.0,75.0,591.0,223.0,2870.35,190.6500000000001
4534,1660.0,495.0,55.0,575.0,239.0,2688.17,335.8299999999999
