,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
1424,12980.0,8658.0,1975.0,1721.0,76.0,1662.9,0.0,0.0,838.0,0.0,25548.0,0.0,0.0,2009.82,619.1,0.0,107.82,-373.8399999999988
1425,12622.0,8655.0,1989.0,1617.0,76.0,1638.9,0.0,0.0,1037.31,0.0,25102.0,0.0,0.0,2048.5,581.3,0.0,238.2,-334.7900000000009
1426,12608.0,8654.0,1947.0,1566.0,75.9,1677.9,0.0,0.0,1273.02,0.0,24650.0,0.0,0.0,2164.3,728.7,0.0,581.6,-322.7800000000002
1427,12505.0,8658.0,1833.0,1552.0,75.8,1686.5,0.0,0.0,1255.54,0.0,24206.0,0.0,0.0,2366.01,731.3,0.0,597.5,-334.97000000000025
1428,12320.0,8657.0,1858.0,1539.0,75.8,1681.4,0.0,0.0,1323.1,0.0,23784.0,0.0,0.0,2498.0,731.3,0.0,597.5,-156.5000000000009
1429,12084.0,8659.0,1884.0,1593.0,75.8,1556.3,0.0,0.0,1152.73,0.0,23438.0,0.0,0.0,2319.7,731.3,0.0,597.5,-81.66999999999825
1430,12112.0,8658.0,1892.0,1614.0,75.8,1557.2,0.0,0.0,1033.74,0.0,23553.0,0.0,0.0,2220.0,731.3,0.0,597.6,-159.16000000000213
1431,12101.0,8661.0,1893.0,1683.0,75.9,1553.2,0.0,0.0,789.3199999999999,0.0,23543.0,0.0,0.0,2058.71,647.6,0.0,591.8,-84.69000000000142
1432,12439.0,8667.0,1881.0,1778.0,75.7,1679.4,0.0,0.0,987.59,0.0,24353.0,0.0,0.0,2250.9,692.5,0.0,297.9,-86.61000000000149
1433,12444.0,8667.0,1898.0,1855.0,75.8,1706.0,0.0,0.0,1263.71,0.0,24846.0,0.0,0.0,2497.6,619.9,0.0,234.5,-288.48999999999796
1434,12393.0,8669.0,1903.0,1876.0,75.8,1742.3,0.0,0.0,1121.76,0.0,24622.0,0.0,0.0,2296.1,573.4,0.0,588.6,-299.2399999999993
1435,11813.0,8670.0,1854.0,1834.0,75.7,1590.1,0.0,0.0,1053.01,0.0,23907.0,0.0,0.0,2235.7,650.1,0.0,595.9,-498.8899999999985
1436,10644.0,8673.0,1825.0,1783.0,75.8,1771.0,0.0,0.0,885.81,0.0,22873.0,0.0,0.0,2393.5,282.3,0.0,469.2,-360.3899999999994
