,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,ES -> PT,demand,PT -> ES,mismatch
454,213.4,2946.6,1699.7,293.9,161.2,0.0,1087.8,514.6,6279.0,0.0,638.1999999999998
455,213.9,2087.4,1605.2,348.1,159.7,0.0,1149.8,879.96,5682.0,0.0,762.0600000000004
456,215.8,1479.7,1379.8,130.6,155.6,0.0,1416.7,1440.79,5248.0,0.0,970.9899999999998
457,218.5,1008.3,1268.7,140.6,157.2,0.0,1639.1,1396.26,4975.0,0.0,853.6599999999999
458,216.2,730.6,1228.7,180.4,157.9,0.0,1887.0,1288.6,4839.0,0.0,850.3999999999996
459,216.0,527.1,1203.0,254.8,158.1,0.0,2101.0,1389.68,4763.0,0.0,1086.6800000000003
460,214.1,446.9,1141.4,291.1,157.3,0.0,2152.7,1388.12,4747.0,0.0,1044.62
461,211.1,440.3,1139.2,369.9,158.3,0.0,2100.3,1348.58,4838.0,0.0,929.6800000000003
462,210.7,562.6,1086.6,453.4,154.5,0.0,1948.3,1115.7,4963.0,0.0,568.7999999999993
463,212.6,885.4,1046.1,392.3,158.8,0.2,1864.9,960.09,5347.0,0.0,173.39000000000033
464,213.6,1336.3,1098.5,647.4,158.6,45.1,1727.0,327.29,5935.0,0.0,-381.21000000000004
465,209.9,1419.3,1273.0,765.6,154.3,162.8,1587.5,393.28,6204.0,0.0,-238.32000000000062
466,212.3,1502.0,1249.9,746.2,159.3,231.5,1455.6,677.7,6317.0,0.0,-82.50000000000091
467,215.1,1589.9,1392.8,685.8,158.6,263.1,1255.2,784.64,6371.0,0.0,-25.859999999999673
468,219.8,1580.2,1337.4,688.7,158.8,296.2,1169.4,947.53,6188.0,0.0,210.02999999999975
469,216.0,1460.0,1239.0,551.6,159.1,310.4,1170.5,1119.02,6041.0,0.0,184.6200000000008
470,217.8,1301.7,1376.8,595.3,158.9,278.6,1162.8,1174.86,5961.0,0.0,305.7600000000002
471,216.4,1208.8,1291.6,552.4,157.7,219.9,1242.3,1357.31,5868.0,0.0,378.40999999999985
472,219.3,1257.1,1194.6,556.3,158.8,109.0,1564.3,938.27,6134.0,0.0,-136.32999999999993
473,218.1,1460.9,1103.1,683.1,157.3,10.0,1994.2,925.9,6893.0,0.0,-340.40000000000055
474,217.8,1482.8,1099.0,659.2,156.5,0.0,2253.4,1392.25,7119.0,0.0,141.95000000000073
475,219.3,1551.4,1097.9,769.2,157.2,0.0,2304.0,1118.15,7016.0,0.0,201.14999999999964
476,216.8,1498.6,1098.8,634.8,149.1,0.0,2203.1,1302.62,6649.0,0.0,454.8199999999997
477,213.9,1512.5,1108.7,661.9,151.8,0.0,2158.6,1128.46,6289.0,0.0,646.8600000000006
478,216.7,1284.8,1100.6,653.9,154.9,0.0,1978.3,1266.64,5816.0,0.0,839.8400000000001
479,215.1,838.0,1134.7,709.4,146.8,0.0,1718.2,1395.31,5305.0,0.0,852.5100000000002
480,215.5,423.5,1047.3,604.3,148.3,0.0,1544.6,1433.83,4895.0,0.0,522.3299999999999
481,216.9,426.6,767.0,518.2,141.4,0.0,1403.2,1507.22,4620.0,0.0,360.52000000000044
482,215.3,424.5,713.3,270.4,155.9,0.0,1373.8,1499.54,4450.0,0.0,202.73999999999978
