,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
2512,352.59,14570.34,109.7,102.47,0.0,29.83,0.0,0.0,13651.0,503.36,0.0,0.0,2474.91,-1464.3399999999997
2513,346.42,16274.56,110.01,105.94,0.0,31.47,0.0,0.0,13840.0,1036.1,0.0,0.0,2546.05,-553.7500000000023
2514,356.23,17166.13,111.32,112.58,0.0,34.31,0.0,0.0,14087.0,711.11,0.0,0.0,2079.82,902.640000000003
2515,359.07,16413.88,111.46,103.42,0.0,38.57,0.0,0.0,14224.0,155.55,0.0,0.0,1342.0300000000002,1304.8199999999977
2516,364.18,14838.43,112.92,126.15,244.6,49.14,0.0,438.36,13933.0,0.0,0.0,0.0,0.0,2240.7800000000007
2517,355.65,12062.39,112.37,138.07,764.39,52.67,0.0,761.7,13414.0,0.0,0.0,0.0,0.0,833.2399999999998
2518,362.94,10761.37,120.8,137.19,929.37,56.11,0.0,781.43,12967.0,0.0,0.0,0.0,0.0,182.21000000000095
2519,357.85,10377.93,122.22,140.43,1000.44,57.27,0.0,795.94,12775.0,0.0,0.0,0.0,0.0,77.07999999999993
2520,354.78,10285.0,123.14,135.0,929.73,52.17,0.0,862.1,12763.0,0.0,0.0,0.0,0.0,-21.079999999999927
2521,352.82,10377.38,123.94,136.45,529.11,40.35,0.0,940.33,12845.0,0.0,0.0,0.0,0.0,-344.619999999999
2522,354.46,10790.84,124.34,128.22,0.0,31.34,0.0,407.7,12911.0,100.67,0.0,0.0,0.0,-1174.7700000000023
2523,360.56,12392.83,125.56,134.46,0.0,21.64,0.0,0.0,13381.0,686.25,0.0,0.0,1724.29,-2756.4900000000025
2524,361.5,16413.23,128.35,156.58,0.0,24.32,0.0,0.0,14560.0,1252.24,0.0,0.0,2789.12,-1517.38
2525,363.92,19836.45,130.76,178.48,0.0,9.25,0.0,0.0,16342.0,1286.25,0.0,0.0,3103.9,-213.2900000000027
2526,359.99,20481.97,145.57,182.6,0.0,0.0,0.0,0.0,16626.0,1286.91,1.18,0.0,3190.2,65.84000000000106
2527,363.06,20139.1,147.76,182.53,0.0,0.0,0.0,0.0,16338.0,1287.71,1.09,0.0,2741.16,464.48999999999705
2528,361.87,19516.16,148.96,183.7,0.0,0.0,0.0,0.0,16156.0,1284.99,3.28,0.0,2625.16,141.25999999999885
2529,357.96,19266.62,150.86,165.63,0.0,0.0,0.0,0.0,15854.0,1274.27,14.09,0.0,2613.03,185.67999999999938
2530,358.49,18996.25,150.66,168.39,0.0,0.0,0.0,0.0,15688.0,1284.76,15.53,0.0,2821.77,-136.26999999999862
2531,359.25,19059.68,151.16,177.1,0.0,0.0,0.0,0.0,15525.0,1286.02,2.03,0.0,2679.08,255.05999999999858
2532,361.51,18825.64,151.72,170.87,0.0,4.44,0.0,0.0,15467.0,1278.53,0.0,0.0,2627.49,141.15999999999713
2533,358.32,18776.71,144.44,180.52,0.0,0.83,0.0,0.0,15423.0,1270.02,0.0,0.0,2544.87,222.92999999999984
2534,357.49,18801.67,142.36,126.32,0.0,14.68,0.0,0.0,15494.0,1285.23,0.0,0.0,2567.17,96.12000000000035
2535,360.02,18875.03,142.09,120.95,0.0,19.93,0.0,0.0,15537.0,1286.36,0.0,0.0,2690.36,4.300000000000182
2536,335.66,18881.64,142.25,104.54,0.0,14.93,0.0,0.0,15414.0,1286.78,0.0,0.0,2749.83,28.410000000000764
2537,334.95,18976.97,141.59,116.24,0.0,16.44,0.0,0.0,15417.0,1286.37,0.0,0.0,2994.86,-112.03999999999724
2538,341.39,19328.57,141.19,90.04,0.0,20.26,0.0,0.0,15556.0,1286.09,0.0,0.0,2441.92,637.4399999999969
2539,339.99,18501.43,140.86,100.94,0.0,29.38,0.0,0.0,15332.0,1285.38,0.0,0.0,2220.92,274.300000000002
2540,338.12,17920.24,138.32,116.14,0.0,39.78,0.0,0.0,14958.0,1257.87,0.0,0.0,1337.74,998.9899999999989
2541,335.13,16205.19,137.84,98.62,0.0,46.52,0.0,0.0,14160.0,876.68,0.0,0.0,512.3499999999999,1274.2699999999995
2542,337.88,14131.72,140.39,110.09,0.0,45.91,0.0,0.0,13366.0,340.34,0.0,0.0,256.36,803.2899999999979
2543,336.84,13176.59,140.21,124.82,46.79,47.0,0.0,45.20999999999998,13154.0,0.0,0.0,0.0,0.0,763.4599999999991
2544,337.48,12234.32,140.42,119.41,568.94,48.97,0.0,211.33,12977.0,0.0,0.0,0.0,0.0,683.869999999999
2545,339.2,11633.99,140.54,101.79,484.16,47.83,0.0,349.41,13051.0,0.0,0.0,0.0,0.0,45.92000000000189
2546,337.65,11678.76,136.04,100.2,0.0,39.29,0.0,0.0,13142.0,100.51,0.0,0.0,15.71999999999997,-966.2899999999977
2547,338.41,12993.94,136.74,81.35,0.0,18.68,0.0,0.0,13510.0,686.53,0.0,0.0,2446.63,-3074.039999999999
2548,337.82,17393.91,142.58,103.13,0.0,4.7,0.0,0.0,14760.0,1252.13,0.0,0.0,2719.52,-749.509999999997
2549,336.56,19658.71,145.85,115.5,0.0,0.0,0.0,0.0,16154.0,1286.96,34.96,0.0,2830.02,-49.32000000000153
2550,333.77,19985.55,148.83,136.68,0.0,0.0,0.0,0.0,16361.0,1286.19,30.15,0.0,2751.98,175.51000000000158
2551,334.88,19674.55,152.22,151.83,0.0,0.0,0.0,0.0,16202.0,1220.89,20.69,0.0,2728.31,141.59000000000287
2552,331.72,19259.52,155.37,193.19,0.0,0.0,0.0,0.0,15999.0,655.63,32.19,0.0,2697.33,555.6499999999996
2553,327.31,18587.17,157.68,212.56,72.72,0.0,0.0,0.0,15780.0,0.0,24.87,0.0,2823.86,728.7100000000023
2554,325.7,17562.35,158.86,223.5,71.32,0.0,0.0,0.0,15565.0,0.0,7.77,0.0,2611.63,157.32999999999947
2555,325.7,16916.18,157.58,260.08,144.95,0.0,0.0,0.0,15233.0,0.0,4.85,0.0,1708.7,857.9400000000053
2556,325.7,15741.92,160.38,296.46,264.12,0.0,0.0,0.0,15090.0,0.0,5.87,0.0,1359.1,333.6099999999983
2557,344.0,15269.44,164.79,320.96,5.020000000000001,0.0,0.0,0.0,15147.0,0.0,7.41,0.0,1905.28,-955.4799999999991
2558,344.0,16432.81,170.55,344.51,0.0,0.0,0.0,0.0,15213.0,750.69,12.4,0.0,2474.94,-1159.1600000000012
2559,344.0,17618.77,173.44,372.8,0.0,0.0,0.0,0.0,15146.0,1272.94,6.04,0.0,2719.21,-635.1800000000017
2560,344.0,18113.72,173.51,385.51,0.0,0.0,0.0,0.0,15038.0,1287.13,13.66,0.0,2688.68,-10.730000000002292
2561,344.0,18035.03,173.23,399.71,0.0,0.0,0.0,0.0,15136.0,1286.01,20.06,0.0,2331.34,178.55999999999767
2562,344.0,17858.5,173.15,413.6,0.0,0.0,0.0,0.0,15153.0,1285.94,16.89,0.0,1813.03,520.3899999999999
2563,344.0,17370.15,172.67,405.31,0.0,0.0,0.0,0.0,15242.0,1275.66,5.22,0.0,1149.16,620.090000000001
2564,344.0,16277.24,170.58,393.97,0.0,5.22,0.0,215.11,14600.0,1088.68,0.0,0.0,0.0,1717.4400000000026
2565,344.0,14396.86,167.2,385.0,0.0,11.7,0.0,700.52,13774.0,517.75,0.0,0.0,0.0,1713.5300000000007
2566,341.37,12246.11,166.87,318.18,0.0,17.77,0.0,775.88,13271.0,3.139999999999997,0.0,0.0,0.0,592.0400000000021
2567,343.93,11480.44,161.96,282.52,503.82,16.5,0.0,1104.49,13063.0,0.0,0.0,0.0,0.0,830.6599999999999
2568,343.85,11005.05,159.33,288.88,1014.16,18.59,0.0,1172.03,12968.0,0.0,0.0,0.0,0.0,1033.8899999999994
2569,342.45,10626.08,156.45,264.33,1198.56,20.77,0.0,1353.5,12995.0,0.0,0.0,0.0,0.0,967.1400000000012
2570,342.45,10476.5,154.78,244.96,649.01,13.65,0.0,938.37,13078.0,0.0,0.0,0.0,0.0,-258.27999999999884
2571,348.85,12101.06,153.97,238.17,0.0,0.0,0.0,0.0,13331.0,19.22,14.13,0.0,1883.07,-2405.370000000001
2572,348.85,16441.92,160.94,233.91,0.0,0.0,0.0,0.0,14511.0,479.28,45.58,0.0,2562.45,-412.6900000000046
2573,348.85,18801.64,161.74,235.05,0.0,0.0,0.0,0.0,16177.0,752.71,41.66,0.0,2363.27,212.63999999999896
2574,348.85,18903.37,165.67,249.69,0.0,0.0,0.0,0.0,16341.0,789.8,33.86,0.0,2465.5,37.419999999994616
2575,348.85,18685.2,166.19,236.82,0.0,0.0,0.0,0.0,15949.0,284.64,33.73,0.0,2499.79,669.8999999999978
2576,348.85,17920.6,163.48,218.92,344.9,0.0,0.0,0.0,15679.0,0.0,36.41,0.0,2505.99,775.3499999999967
2577,348.85,17066.4,163.34,206.71,299.96,0.0,0.0,0.0,15336.0,0.0,19.45,0.0,2208.85,520.9599999999987
2578,348.85,16440.08,162.47,202.48,344.67,0.0,0.0,0.0,15185.0,0.0,4.45,0.0,1984.54,324.55999999999926
2579,348.85,15885.4,164.35,203.75,501.06,0.0,0.0,0.0,14919.0,0.0,0.77,0.0,1043.92,1139.7199999999998
2580,348.85,14739.82,165.1,211.67,205.99,0.49,0.0,0.0,14822.0,0.0,0.0,0.0,569.49,280.43000000000006
2581,348.85,14513.09,167.19,224.24,0.0,1.43,0.0,0.0,14742.0,23.77,0.0,0.0,1013.23,-524.1999999999989
2582,348.85,15243.55,168.45,242.35,0.0,0.0,0.0,0.0,14777.0,510.08,1.11,0.0,1510.7900000000002,-795.7799999999995
2583,348.85,16063.99,167.81,245.24,0.0,3.4,0.0,0.0,14628.0,1054.09,0.0,0.0,2354.97,-1207.769999999995
2584,348.85,17193.49,169.37,234.88,0.0,8.69,0.0,0.0,14555.0,1280.62,0.0,0.0,2544.23,-424.5700000000011
2585,348.85,17813.46,171.81,227.57,0.0,15.81,0.0,0.0,14561.0,1286.45,0.0,0.0,1987.18,742.8699999999999
2586,348.85,17630.55,173.03,219.78,0.0,20.06,0.0,0.0,14568.0,1286.78,0.0,0.0,1227.72,1309.7699999999968
2587,348.85,17030.99,176.28,215.87,0.0,24.74,0.0,0.0,14746.0,1262.75,0.0,0.0,766.7,1021.2799999999995
2588,348.85,15944.25,178.48,216.75,0.0,46.81,0.0,1677.9,14357.0,768.58,0.0,0.0,0.0,3287.460000000001
